Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1904871~positive regulation of protein localization to Cajal body	8	0.30314513073133764	1.002176325957075E-4	ENSG00000146834, ENSG00000135624, ENSG00000150753, ENSG00000174720, ENSG00000156261, ENSG00000130826, ENSG00000146731, ENSG00000163468	2439	11	19453	5.800588914980058	0.45803879935874336	0.008059607505591634	0.007856534934279279
GOTERM_BP_DIRECT	GO:1902459~positive regulation of stem cell population maintenance	17	0.6441834028040925	1.149365690413252E-4	ENSG00000102054, ENSG00000136518, ENSG00000099956, ENSG00000196591, ENSG00000075624, ENSG00000173473, ENSG00000106635, ENSG00000066117, ENSG00000077463, ENSG00000133884, ENSG00000116478, ENSG00000130024, ENSG00000099385, ENSG00000174744, ENSG00000139146, ENSG00000127616, ENSG00000141380	2439	47	19453	2.884867359311891	0.5046707985863519	0.00912327675299454	0.00889340361491189
GOTERM_BP_DIRECT	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	18	0.6820765441455097	1.2568869659579032E-4	ENSG00000101182, ENSG00000126067, ENSG00000107404, ENSG00000142507, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000173218, ENSG00000136238, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000143106, ENSG00000100567, ENSG00000161202, ENSG00000277791, ENSG00000147257, ENSG00000184634	2439	52	19453	2.760857223956855	0.5361794722642685	0.009724168526499625	0.009479155117945805
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	18	0.6820765441455097	1.2568869659579032E-4	ENSG00000196591, ENSG00000108953, ENSG00000249915, ENSG00000134001, ENSG00000165280, ENSG00000072062, ENSG00000132002, ENSG00000096384, ENSG00000080824, ENSG00000151929, ENSG00000204389, ENSG00000204388, ENSG00000169245, ENSG00000116030, ENSG00000183199, ENSG00000184216, ENSG00000162129, ENSG00000103266	2439	52	19453	2.760857223956855	0.5361794722642685	0.009724168526499625	0.009479155117945805
GOTERM_BP_DIRECT	GO:0031507~heterochromatin assembly	22	0.8336491095111784	1.3689262944653824E-4	ENSG00000102054, ENSG00000196591, ENSG00000160789, ENSG00000113648, ENSG00000105968, ENSG00000113368, ENSG00000196787, ENSG00000068903, ENSG00000184270, ENSG00000140320, ENSG00000176619, ENSG00000159692, ENSG00000188486, ENSG00000169057, ENSG00000164032, ENSG00000276043, ENSG00000185787, ENSG00000189403, ENSG00000274997, ENSG00000167548, ENSG00000122565, ENSG00000123562	2439	72	19453	2.437052981640927	0.5668819799952829	0.010458596889715522	0.010195078578030935
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	22	0.8336491095111784	2.0934372827070879E-4	ENSG00000095002, ENSG00000105229, ENSG00000113812, ENSG00000165280, ENSG00000197774, ENSG00000112941, ENSG00000253729, ENSG00000077463, ENSG00000172732, ENSG00000143799, ENSG00000079246, ENSG00000079785, ENSG00000185043, ENSG00000008382, ENSG00000188486, ENSG00000168496, ENSG00000071539, ENSG00000105393, ENSG00000011485, ENSG00000101442, ENSG00000164754, ENSG00000104320	2439	74	19453	2.371186684839821	0.7218633709061475	0.01560156599971528	0.015208463715036591
GOTERM_BP_DIRECT	GO:0016126~sterol biosynthetic process	10	0.378931413414172	2.126254204775503E-4	ENSG00000113161, ENSG00000133935, ENSG00000143815, ENSG00000112972, ENSG00000104549, ENSG00000079459, ENSG00000147155, ENSG00000172893, ENSG00000109929, ENSG00000163344	2439	19	19453	4.197794609525043	0.7273877300715847	0.01560156599971528	0.015208463715036591
GOTERM_BP_DIRECT	GO:0006119~oxidative phosphorylation	10	0.378931413414172	2.126254204775503E-4	ENSG00000010256, ENSG00000156467, ENSG00000095002, ENSG00000173660, ENSG00000250479, ENSG00000165629, ENSG00000165060, ENSG00000111775, ENSG00000131174, ENSG00000126267	2439	19	19453	4.197794609525043	0.7273877300715847	0.01560156599971528	0.015208463715036591
GOTERM_BP_DIRECT	GO:0071712~ER-associated misfolded protein catabolic process	8	0.30314513073133764	2.1441942800655818E-4	ENSG00000115307, ENSG00000136827, ENSG00000138942, ENSG00000165280, ENSG00000128228, ENSG00000204463, ENSG00000204308, ENSG00000136986	2439	12	19453	5.317206505398388	0.7303612195193354	0.01560156599971528	0.015208463715036591
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	15	0.5683971201212581	2.1795406665470933E-4	ENSG00000104356, ENSG00000090861, ENSG00000167272, ENSG00000169570, ENSG00000172315, ENSG00000196976, ENSG00000065427, ENSG00000138385, ENSG00000113272, ENSG00000167112, ENSG00000079785, ENSG00000162623, ENSG00000100220, ENSG00000148688, ENSG00000031698	2439	40	19453	2.9909286592865927	0.736125178333358	0.01567217947521863	0.015277297989750097
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	12	0.45471769609700646	2.2232252140045984E-4	ENSG00000100804, ENSG00000143106, ENSG00000101182, ENSG00000126067, ENSG00000100567, ENSG00000142507, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000277791, ENSG00000136930, ENSG00000008018	2439	27	19453	3.544804336932258	0.7430789200185737	0.015800409893018726	0.015402297470976042
GOTERM_BP_DIRECT	GO:0007035~vacuolar acidification	11	0.4168245547555892	2.2714591207415488E-4	ENSG00000117410, ENSG00000071553, ENSG00000147416, ENSG00000171130, ENSG00000113732, ENSG00000100554, ENSG00000182220, ENSG00000185883, ENSG00000159720, ENSG00000128524, ENSG00000169504	2439	23	19453	3.814517710394495	0.7505441949650848	0.015957653041347525	0.015555578668250743
GOTERM_BP_DIRECT	GO:0090063~positive regulation of microtubule nucleation	7	0.2652519893899204	2.306128714529241E-4	ENSG00000204843, ENSG00000178104, ENSG00000204389, ENSG00000204388, ENSG00000169057, ENSG00000175216, ENSG00000108262	2439	9	19453	6.2034075896314524	0.7557757504939963	0.016017112162730364	0.015613539637687747
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	14	0.5305039787798408	2.5503791942589073E-4	ENSG00000087191, ENSG00000165916, ENSG00000111328, ENSG00000132383, ENSG00000065268, ENSG00000062822, ENSG00000100519, ENSG00000115350, ENSG00000013275, ENSG00000100764, ENSG00000161057, ENSG00000124535, ENSG00000140521, ENSG00000104472	2439	36	19453	3.1017037948157262	0.7896517046470161	0.017514514196978026	0.017073212628533226
GOTERM_BP_DIRECT	GO:0030970~retrograde protein transport, ER to cytosol	9	0.34103827207275483	3.0400362987411837E-4	ENSG00000135506, ENSG00000051108, ENSG00000162298, ENSG00000115307, ENSG00000106803, ENSG00000165280, ENSG00000136986, ENSG00000182446, ENSG00000131871	2439	16	19453	4.486392988929889	0.8440707145785982	0.02064522428656235	0.020125040297666638
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	22	0.8336491095111784	3.1353937395387E-4	ENSG00000129235, ENSG00000198431, ENSG00000178980, ENSG00000211445, ENSG00000197448, ENSG00000084207, ENSG00000131871, ENSG00000116288, ENSG00000120733, ENSG00000165672, ENSG00000183291, ENSG00000167468, ENSG00000184470, ENSG00000008394, ENSG00000085871, ENSG00000164294, ENSG00000117592, ENSG00000126432, ENSG00000123131, ENSG00000122378, ENSG00000148834, ENSG00000233276	2439	76	19453	2.3087870352387734	0.8529015432251349	0.02105882036929729	0.020528215274913816
GOTERM_BP_DIRECT	GO:0006890~retrograde vesicle-mediated transport, Golgi to ER	17	0.6441834028040925	3.361131518072535E-4	ENSG00000175582, ENSG00000113719, ENSG00000095139, ENSG00000105438, ENSG00000157916, ENSG00000105669, ENSG00000129250, ENSG00000134287, ENSG00000004059, ENSG00000158623, ENSG00000122218, ENSG00000170348, ENSG00000169223, ENSG00000136240, ENSG00000168374, ENSG00000184432, ENSG00000180957	2439	51	19453	2.658603252699194	0.8718647463512038	0.022329604172238407	0.021766979983343655
GOTERM_BP_DIRECT	GO:0061136~regulation of proteasomal protein catabolic process	10	0.378931413414172	3.437125960222176E-4	ENSG00000131467, ENSG00000092010, ENSG00000170315, ENSG00000158828, ENSG00000101557, ENSG00000072062, ENSG00000008710, ENSG00000233276, ENSG00000115233, ENSG00000136159	2439	20	19453	3.9879048790487905	0.8776821752055681	0.02248721873288173	0.021920623234703757
GOTERM_BP_DIRECT	GO:0048208~COPII vesicle coating	11	0.4168245547555892	3.458440053813617E-4	ENSG00000170348, ENSG00000141551, ENSG00000007255, ENSG00000086598, ENSG00000138073, ENSG00000162517, ENSG00000249915, ENSG00000170043, ENSG00000196655, ENSG00000054116, ENSG00000167515	2439	24	19453	3.6555794724613913	0.8792658390692212	0.02248721873288173	0.021920623234703757
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	25	0.9473285335354301	3.7379125778947363E-4	ENSG00000108349, ENSG00000135486, ENSG00000265241, ENSG00000115875, ENSG00000197879, ENSG00000159217, ENSG00000162231, ENSG00000253626, ENSG00000102900, ENSG00000095319, ENSG00000108559, ENSG00000132507, ENSG00000198576, ENSG00000163904, ENSG00000085415, ENSG00000088247, ENSG00000157020, ENSG00000272391, ENSG00000132182, ENSG00000102898, ENSG00000147400, ENSG00000122566, ENSG00000163950, ENSG00000094914, ENSG00000141543	2439	93	19453	2.144034881209027	0.8982299332684275	0.023798043412596486	0.023198419936559207
GOTERM_BP_DIRECT	GO:0031647~regulation of protein stability	25	0.9473285335354301	3.7379125778947363E-4	ENSG00000129562, ENSG00000160789, ENSG00000239857, ENSG00000196683, ENSG00000197312, ENSG00000080986, ENSG00000120948, ENSG00000171720, ENSG00000064601, ENSG00000100225, ENSG00000087586, ENSG00000136908, ENSG00000163444, ENSG00000109971, ENSG00000127445, ENSG00000069329, ENSG00000110651, ENSG00000204463, ENSG00000244038, ENSG00000005893, ENSG00000147889, ENSG00000160285, ENSG00000186575, ENSG00000123159, ENSG00000103266	2439	93	19453	2.144034881209027	0.8982299332684275	0.023798043412596486	0.023198419936559207
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	15	0.5683971201212581	3.894250874528282E-4	ENSG00000184967, ENSG00000150990, ENSG00000105447, ENSG00000132382, ENSG00000135821, ENSG00000233927, ENSG00000275700, ENSG00000117395, ENSG00000087269, ENSG00000100138, ENSG00000100029, ENSG00000189306, ENSG00000089157, ENSG00000105373, ENSG00000148303	2439	42	19453	2.84850348503485	0.9075076835268121	0.02428740953583353	0.023675455826979084
GOTERM_BP_DIRECT	GO:2000781~positive regulation of double-strand break repair	15	0.5683971201212581	3.894250874528282E-4	ENSG00000136518, ENSG00000099956, ENSG00000075624, ENSG00000173473, ENSG00000106635, ENSG00000111206, ENSG00000111602, ENSG00000066117, ENSG00000077463, ENSG00000133884, ENSG00000177889, ENSG00000130024, ENSG00000099385, ENSG00000169139, ENSG00000127616	2439	42	19453	2.84850348503485	0.9075076835268121	0.02428740953583353	0.023675455826979084
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	44	1.6672982190223569	4.364752068170501E-4	ENSG00000132017, ENSG00000130311, ENSG00000108523, ENSG00000175063, ENSG00000108106, ENSG00000099804, ENSG00000133606, ENSG00000110107, ENSG00000159377, ENSG00000129084, ENSG00000175104, ENSG00000067955, ENSG00000136930, ENSG00000177889, ENSG00000132256, ENSG00000008018, ENSG00000100804, ENSG00000172009, ENSG00000204713, ENSG00000168036, ENSG00000185651, ENSG00000100567, ENSG00000277791, ENSG00000100387, ENSG00000160753, ENSG00000121067, ENSG00000108578, ENSG00000101182, ENSG00000126067, ENSG00000077721, ENSG00000142507, ENSG00000159069, ENSG00000170142, ENSG00000041357, ENSG00000198833, ENSG00000132388, ENSG00000169139, ENSG00000147889, ENSG00000143106, ENSG00000102858, ENSG00000124226, ENSG00000072609, ENSG00000130939, ENSG00000103266	2439	205	19453	1.711881118811188	0.9306312522808539	0.02694683297036172	0.026267871537535195
GOTERM_BP_DIRECT	GO:0006914~autophagy	36	1.3641530882910193	4.470730443220228E-4	ENSG00000177169, ENSG00000130479, ENSG00000130734, ENSG00000165280, ENSG00000110046, ENSG00000177628, ENSG00000068903, ENSG00000138279, ENSG00000198925, ENSG00000139644, ENSG00000132256, ENSG00000113273, ENSG00000116288, ENSG00000141452, ENSG00000188021, ENSG00000167461, ENSG00000140941, ENSG00000147457, ENSG00000112977, ENSG00000138942, ENSG00000196655, ENSG00000135018, ENSG00000138069, ENSG00000196998, ENSG00000176108, ENSG00000140474, ENSG00000125834, ENSG00000159363, ENSG00000143162, ENSG00000100299, ENSG00000189403, ENSG00000101421, ENSG00000078902, ENSG00000149823, ENSG00000168701, ENSG00000141367	2439	157	19453	1.8288480973981713	0.9349839713514023	0.027325104468962032	0.026636611980706118
GOTERM_BP_DIRECT	GO:0000387~spliceosomal snRNP assembly	12	0.45471769609700646	4.6461097333280337E-4	ENSG00000130520, ENSG00000184281, ENSG00000139343, ENSG00000125835, ENSG00000143977, ENSG00000100028, ENSG00000125743, ENSG00000175467, ENSG00000182004, ENSG00000121058, ENSG00000124562, ENSG00000116455	2439	29	19453	3.3003350723162406	0.9415954891663335	0.02811586404960489	0.027407447317988536
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	14	0.5305039787798408	4.693847193581049E-4	ENSG00000075218, ENSG00000196230, ENSG00000176014, ENSG00000155959, ENSG00000175203, ENSG00000137267, ENSG00000264364, ENSG00000137285, ENSG00000167553, ENSG00000088986, ENSG00000137100, ENSG00000167552, ENSG00000123416, ENSG00000188229	2439	38	19453	2.93845622666753	0.9432757187717719	0.028126268673693503	0.027417589783682247
GOTERM_BP_DIRECT	GO:0007097~nuclear migration	9	0.34103827207275483	5.11273607237766E-4	ENSG00000204843, ENSG00000090273, ENSG00000176619, ENSG00000160789, ENSG00000065320, ENSG00000197102, ENSG00000109062, ENSG00000113368, ENSG00000100242	2439	17	19453	4.222487518992837	0.9560939607651048	0.030060022055131932	0.02930261966696271
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	15	0.5683971201212581	5.114925218805172E-4	ENSG00000065150, ENSG00000068001, ENSG00000109917, ENSG00000120948, ENSG00000171720, ENSG00000173801, ENSG00000096384, ENSG00000080824, ENSG00000196924, ENSG00000151929, ENSG00000088888, ENSG00000086589, ENSG00000130726, ENSG00000163932, ENSG00000128602	2439	43	19453	2.7822592179410166	0.95615269805511	0.030060022055131932	0.02930261966696271
GOTERM_BP_DIRECT	GO:0001765~membrane raft assembly	6	0.22735884804850323	5.19317428361764E-4	ENSG00000132589, ENSG00000182718, ENSG00000213853, ENSG00000077454, ENSG00000137312, ENSG00000197747	2439	7	19453	6.836408364083642	0.9582014062367278	0.030229220210924775	0.02946755464932752
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	16	0.6062902614626753	5.356058181673796E-4	ENSG00000164919, ENSG00000110955, ENSG00000176340, ENSG00000067177, ENSG00000156873, ENSG00000127540, ENSG00000105953, ENSG00000127184, ENSG00000111775, ENSG00000113552, ENSG00000112033, ENSG00000131143, ENSG00000130770, ENSG00000151729, ENSG00000100412, ENSG00000184203	2439	48	19453	2.658603252699194	0.9621642085087287	0.030594605239617052	0.029823733314404185
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	16	0.6062902614626753	5.356058181673796E-4	ENSG00000101182, ENSG00000126067, ENSG00000076984, ENSG00000124181, ENSG00000142507, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000175104, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000143106, ENSG00000165025, ENSG00000100567, ENSG00000277791	2439	48	19453	2.658603252699194	0.9621642085087287	0.030594605239617052	0.029823733314404185
GOTERM_BP_DIRECT	GO:1902036~regulation of hematopoietic stem cell differentiation	13	0.49261083743842365	5.581102641037078E-4	ENSG00000101182, ENSG00000126067, ENSG00000142507, ENSG00000159377, ENSG00000129084, ENSG00000041357, ENSG00000253729, ENSG00000136930, ENSG00000008018, ENSG00000100804, ENSG00000143106, ENSG00000100567, ENSG00000277791	2439	34	19453	3.0495743192726046	0.9670288450771508	0.031010635765471473	0.030229281395726282
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	13	0.49261083743842365	5.581102641037078E-4	ENSG00000182899, ENSG00000181163, ENSG00000037241, ENSG00000137876, ENSG00000147604, ENSG00000117395, ENSG00000122406, ENSG00000100029, ENSG00000179041, ENSG00000155393, ENSG00000048162, ENSG00000188976, ENSG00000161970	2439	34	19453	3.0495743192726046	0.9670288450771508	0.031010635765471473	0.030229281395726282
GOTERM_BP_DIRECT	GO:0051085~chaperone mediated protein folding requiring cofactor	13	0.49261083743842365	5.581102641037078E-4	ENSG00000110958, ENSG00000160404, ENSG00000044574, ENSG00000136827, ENSG00000197930, ENSG00000132002, ENSG00000115541, ENSG00000204389, ENSG00000204388, ENSG00000148719, ENSG00000128228, ENSG00000109971, ENSG00000120694	2439	34	19453	3.0495743192726046	0.9670288450771508	0.031010635765471473	0.030229281395726282
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	17	0.6441834028040925	6.850673522741078E-4	ENSG00000131467, ENSG00000136518, ENSG00000092010, ENSG00000099956, ENSG00000075624, ENSG00000173473, ENSG00000106635, ENSG00000163904, ENSG00000066117, ENSG00000133884, ENSG00000008710, ENSG00000130024, ENSG00000099385, ENSG00000147889, ENSG00000137210, ENSG00000127616, ENSG00000015475	2439	54	19453	2.510903071993683	0.9848319880566644	0.037721906820714836	0.03677145301665887
GOTERM_BP_DIRECT	GO:0032091~negative regulation of protein binding	21	0.7957559681697612	7.111998334016859E-4	ENSG00000107404, ENSG00000047579, ENSG00000105974, ENSG00000075624, ENSG00000104964, ENSG00000112208, ENSG00000119185, ENSG00000172531, ENSG00000139644, ENSG00000178999, ENSG00000116288, ENSG00000087088, ENSG00000163932, ENSG00000142208, ENSG00000087586, ENSG00000163956, ENSG00000125755, ENSG00000204628, ENSG00000142655, ENSG00000103266, ENSG00000127445	2439	75	19453	2.2332267322673225	0.9870725181248091	0.038811190908492	0.03783329113756468
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	23	0.8715422508525956	7.317828624185868E-4	ENSG00000129245, ENSG00000215301, ENSG00000066044, ENSG00000198034, ENSG00000099622, ENSG00000130305, ENSG00000158828, ENSG00000181163, ENSG00000170473, ENSG00000110321, ENSG00000026025, ENSG00000204574, ENSG00000253729, ENSG00000242372, ENSG00000177954, ENSG00000139546, ENSG00000138385, ENSG00000120742, ENSG00000102317, ENSG00000122406, ENSG00000126457, ENSG00000161970, ENSG00000141543	2439	86	19453	2.133065400421446	0.9886017353714771	0.03928889530992764	0.03829895913883326
GOTERM_BP_DIRECT	GO:0045842~positive regulation of mitotic metaphase/anaphase transition	8	0.30314513073133764	7.389878492965595E-4	ENSG00000141552, ENSG00000117399, ENSG00000094880, ENSG00000175063, ENSG00000135476, ENSG00000126787, ENSG00000130177, ENSG00000089053	2439	14	19453	4.557605576055761	0.989093141292826	0.03928889530992764	0.03829895913883326
GOTERM_BP_DIRECT	GO:0034063~stress granule assembly	11	0.4168245547555892	7.392380498432066E-4	ENSG00000215301, ENSG00000143569, ENSG00000183283, ENSG00000099622, ENSG00000197102, ENSG00000145907, ENSG00000186468, ENSG00000134001, ENSG00000009307, ENSG00000110367, ENSG00000087263	2439	26	19453	3.3743810515028225	0.9891098199133572	0.03928889530992764	0.03829895913883326
GOTERM_BP_DIRECT	GO:0031398~positive regulation of protein ubiquitination	22	0.8336491095111784	7.922610069376304E-4	ENSG00000105974, ENSG00000105723, ENSG00000158828, ENSG00000106305, ENSG00000044574, ENSG00000163904, ENSG00000181163, ENSG00000133265, ENSG00000175104, ENSG00000171720, ENSG00000135018, ENSG00000136986, ENSG00000169689, ENSG00000170315, ENSG00000088832, ENSG00000185651, ENSG00000101843, ENSG00000183255, ENSG00000072609, ENSG00000109501, ENSG00000103266, ENSG00000176170	2439	81	19453	2.166269317014158	0.9921262313672264	0.04174395926209308	0.040692164477020704
GOTERM_BP_DIRECT	GO:0007004~telomere maintenance via telomerase	10	0.378931413414172	8.0509452833046E-4	ENSG00000140451, ENSG00000145912, ENSG00000100726, ENSG00000110958, ENSG00000132383, ENSG00000130826, ENSG00000166848, ENSG00000096384, ENSG00000182117, ENSG00000080824	2439	22	19453	3.6253680718625367	0.992720693268443	0.042057587667998046	0.04099789059652035
GOTERM_BP_DIRECT	GO:0008637~apoptotic mitochondrial changes	9	0.34103827207275483	8.195786339681166E-4	ENSG00000151729, ENSG00000102096, ENSG00000147889, ENSG00000144381, ENSG00000087088, ENSG00000142208, ENSG00000015475, ENSG00000143543, ENSG00000108179	2439	18	19453	3.98790487904879	0.9933378863253591	0.042451395006890914	0.04138177543374609
GOTERM_BP_DIRECT	GO:0006281~DNA repair	58	2.197802197802198	8.945898767637913E-4	ENSG00000183207, ENSG00000072501, ENSG00000111875, ENSG00000113812, ENSG00000110107, ENSG00000197774, ENSG00000196367, ENSG00000062822, ENSG00000116288, ENSG00000167325, ENSG00000143799, ENSG00000100823, ENSG00000166199, ENSG00000168496, ENSG00000276043, ENSG00000187778, ENSG00000100387, ENSG00000149136, ENSG00000164611, ENSG00000113648, ENSG00000077721, ENSG00000147140, ENSG00000175792, ENSG00000132383, ENSG00000116030, ENSG00000167770, ENSG00000101347, ENSG00000149273, ENSG00000136518, ENSG00000095002, ENSG00000091483, ENSG00000071794, ENSG00000181163, ENSG00000165280, ENSG00000005007, ENSG00000172732, ENSG00000169689, ENSG00000100325, ENSG00000130726, ENSG00000148300, ENSG00000105373, ENSG00000107672, ENSG00000123562, ENSG00000167986, ENSG00000255150, ENSG00000105325, ENSG00000092201, ENSG00000136807, ENSG00000111206, ENSG00000111602, ENSG00000107949, ENSG00000068878, ENSG00000133895, ENSG00000140451, ENSG00000102699, ENSG00000189403, ENSG00000123374, ENSG00000103266	2439	301	19453	1.5368669965769426	0.9957895277988915	0.045947338880506665	0.04478963433410646
GOTERM_BP_DIRECT	GO:0043484~regulation of RNA splicing	22	0.8336491095111784	9.412340994583525E-4	ENSG00000160208, ENSG00000136527, ENSG00000135801, ENSG00000089280, ENSG00000104852, ENSG00000096746, ENSG00000176476, ENSG00000104824, ENSG00000196367, ENSG00000135486, ENSG00000244462, ENSG00000169976, ENSG00000011304, ENSG00000120533, ENSG00000126945, ENSG00000169045, ENSG00000132819, ENSG00000102103, ENSG00000124942, ENSG00000221978, ENSG00000164896, ENSG00000273841	2439	82	19453	2.139851398513985	0.9968347773947307	0.04794019013241208	0.046732273038107196
GOTERM_BP_DIRECT	GO:0030071~regulation of mitotic metaphase/anaphase transition	13	0.49261083743842365	0.0010025131402046636	ENSG00000136518, ENSG00000099956, ENSG00000094880, ENSG00000175063, ENSG00000075624, ENSG00000173473, ENSG00000106635, ENSG00000066117, ENSG00000133884, ENSG00000130024, ENSG00000099385, ENSG00000166851, ENSG00000127616	2439	36	19453	2.8801535237574596	0.9978243629196415	0.05063934142918103	0.04936341561437509
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	23	0.8715422508525956	0.0010195352850864423	ENSG00000135506, ENSG00000051108, ENSG00000185825, ENSG00000115806, ENSG00000145191, ENSG00000155660, ENSG00000134825, ENSG00000134001, ENSG00000197930, ENSG00000120948, ENSG00000077232, ENSG00000135018, ENSG00000137312, ENSG00000167004, ENSG00000182087, ENSG00000107175, ENSG00000185624, ENSG00000143870, ENSG00000182158, ENSG00000149428, ENSG00000109501, ENSG00000143222, ENSG00000277443	2439	88	19453	2.084586641320959	0.9980395444104394	0.050675342597414935	0.04939850968511096
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	18	0.6820765441455097	0.001019808105281747	ENSG00000108349, ENSG00000108559, ENSG00000160679, ENSG00000091542, ENSG00000114503, ENSG00000265241, ENSG00000116698, ENSG00000005007, ENSG00000131652, ENSG00000162231, ENSG00000120533, ENSG00000112081, ENSG00000051596, ENSG00000123136, ENSG00000183684, ENSG00000101146, ENSG00000122566, ENSG00000141543	2439	61	19453	2.353517633536991	0.9980428140322836	0.050675342597414935	0.04939850968511096
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	49	1.8567639257294428	0.0010414111344006461	ENSG00000183207, ENSG00000136938, ENSG00000179222, ENSG00000167085, ENSG00000196367, ENSG00000175104, ENSG00000120948, ENSG00000115310, ENSG00000160570, ENSG00000100823, ENSG00000087088, ENSG00000107175, ENSG00000221978, ENSG00000126453, ENSG00000126456, ENSG00000075624, ENSG00000130402, ENSG00000072110, ENSG00000175792, ENSG00000174744, ENSG00000140350, ENSG00000120885, ENSG00000185787, ENSG00000143384, ENSG00000182872, ENSG00000167815, ENSG00000149273, ENSG00000136518, ENSG00000158828, ENSG00000165280, ENSG00000114446, ENSG00000080824, ENSG00000159593, ENSG00000169245, ENSG00000162337, ENSG00000142208, ENSG00000162734, ENSG00000105373, ENSG00000239672, ENSG00000123562, ENSG00000143575, ENSG00000050820, ENSG00000196730, ENSG00000179218, ENSG00000133134, ENSG00000186575, ENSG00000128228, ENSG00000164885, ENSG00000163159	2439	245	19453	1.595161951619516	0.9982851360000895	0.051331490753683456	0.05003812531257298
GOTERM_BP_DIRECT	GO:0070370~cellular heat acclimation	5	0.189465706707086	0.0011076652662089569	ENSG00000226742, ENSG00000102054, ENSG00000230989, ENSG00000204389, ENSG00000204388	2439	5	19453	7.975809758097581	0.9988566610029811	0.05416040085655316	0.05279575724858372
GOTERM_BP_DIRECT	GO:0048026~positive regulation of mRNA splicing, via spliceosome	12	0.45471769609700646	0.0012123194920580626	ENSG00000143368, ENSG00000136527, ENSG00000115053, ENSG00000104852, ENSG00000099622, ENSG00000117592, ENSG00000100603, ENSG00000102317, ENSG00000110107, ENSG00000164548, ENSG00000109971, ENSG00000116455	2439	32	19453	2.9909286592865927	0.9993973607679215	0.05880711694808634	0.05732539312445981
GOTERM_BP_DIRECT	GO:0036261~7-methylguanosine cap hypermethylation	6	0.22735884804850323	0.0012414316149024572	ENSG00000139343, ENSG00000125835, ENSG00000143977, ENSG00000100028, ENSG00000125743, ENSG00000182004	2439	8	19453	5.981857318573185	0.9994957022516108	0.05927835961159233	0.05778476219991281
GOTERM_BP_DIRECT	GO:0090435~protein localization to nuclear envelope	6	0.22735884804850323	0.0012414316149024572	ENSG00000188807, ENSG00000176619, ENSG00000143337, ENSG00000160789, ENSG00000166851, ENSG00000113368	2439	8	19453	5.981857318573185	0.9994957022516108	0.05927835961159233	0.05778476219991281
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	17	0.6441834028040925	0.0013046369584308382	ENSG00000051108, ENSG00000145050, ENSG00000144381, ENSG00000116688, ENSG00000132002, ENSG00000136986, ENSG00000139644, ENSG00000115541, ENSG00000096384, ENSG00000080824, ENSG00000204389, ENSG00000149257, ENSG00000182158, ENSG00000086061, ENSG00000109971, ENSG00000106211, ENSG00000120694	2439	57	19453	2.3787502787308576	0.9996574685801135	0.061813496821157235	0.06025602324287546
GOTERM_BP_DIRECT	GO:0031648~protein destabilization	16	0.6062902614626753	0.0013506656212823051	ENSG00000163904, ENSG00000069329, ENSG00000253729, ENSG00000077463, ENSG00000136986, ENSG00000148180, ENSG00000155666, ENSG00000171867, ENSG00000140264, ENSG00000147889, ENSG00000166851, ENSG00000183283, ENSG00000063241, ENSG00000072609, ENSG00000204308, ENSG00000145335	2439	52	19453	2.4540953101838707	0.9997415603506109	0.063502063671365	0.06190204439692287
