ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043434	response to peptide hormone	127/3876	283/11271	0.000139004560967537	0.00386619824527838	0.00330460407315925	GCLC/PDK2/CRY1/FYN/CPS1/BCAR1/CYBA/PKM/NUCKS1/GAL/EIF2B3/ATP2B1/GSTP1/RAB10/HADHA/PXN/OSBPL8/CDC5L/SIRT1/XBP1/RANGAP1/SRSF5/APEX1/TIMP1/TSC2/RNF40/CSK/CA2/SLC39A14/GSK3A/CAV1/GRB10/NFKB1/EIF2B1/CCND3/SPARC/GNAI2/SCAP/EIF2B4/CACYBP/ERRFI1/CCN2/IDE/GOT1/CAT/NR4A1/NCOA5/SRSF6/GOT2/CITED1/MAX/RAP1B/POR/SESN2/MAP1B/SELENOS/INPP5K/LPIN3/MEN1/SORT1/ROCK2/ANXA1/CDK4/EPRS1/SLC2A8/GGH/KHK/USO1/RAB15/IGF1R/IQGAP1/AKT1/CAPN10/WDTC1/RAB13/PARP1/EIF2B5/CCNA2/EIF4EBP2/QDPR/ZDHHC7/USF1/ADIPOR1/SHC1/LRP5/PRKCI/PRKCD/INPPL1/NDEL1/STAT6/PIP4K2C/MARS1/SLC27A4/RAB8A/RAB31/AHCYL1/SYAP1/YWHAG/KBTBD2/BSG/RELA/ESRRA/DAG1/SMARCC1/STAT5B/ADCY6/BAIAP2/AGTRAP/AP3S1/GRB2/CYC1/PTPN11/FOXO4/HSF1/PTPN1/TRPV1/MYO5A/MYO1C/MTOR/OPA1/APRT/VAMP2/EIF6/NME2/PRKDC/CYFIP1/PIP4K2B	127
GO:1903829	positive regulation of cellular protein localization	104/3876	225/11271	0.000139544310339135	0.00386619824527838	0.00330460407315925	AP2B1/FYN/CROCC/ABCA7/IPO5/HYAL2/TFRC/FERMT2/TSG101/EPB41L2/NDC80/RBM22/MAVS/EZR/HSP90AB1/SH3GLB1/ZDHHC8/MAPK1/NUTF2/STX4/RAB11A/PDCD5/GSK3A/TESK1/MAPK8/RANGRF/UBE2D3/ZPR1/CD81/MAPK14/ECT2/SPTBN1/RTN4/CCT4/PARK7/MESD/ITGB1BP1/TCP1/TARDBP/SMO/ABHD17A/TRIM28/SESN2/DKC1/LGALS3/RAN/LAMTOR5/ROCK2/CCT7/NMT1/NUMA1/YAP1/RDX/IQGAP1/AKT1/SAE1/PARP1/CCT6A/MEPCE/MSN/STOM/ITGB1/CCT5/BAG3/GPD1L/CCT8/ZDHHC5/NPTN/RER1/PINK1/UBE2J2/CCT3/PRKCI/BAP1/PRKCD/GNL3/CDK5/ARF6/CCT2/PLK1/STX3/CDT1/MFF/CDK1/KIF5B/HDAC3/PRNP/ORMDL3/JUP/LARP7/HRAS/RHOG/NPM1/CIB1/UBE2L3/MCRS1/TOMM7/FLNA/MYO1C/UBL5/TCAF1/SLC5A3/SREBF2/RACK1	104
GO:0006900	vesicle budding from membrane	33/3876	56/11271	0.00014423747127645	0.00397496988661324	0.00339757582116476	CUL3/AP3D1/RAB7A/SAR1A/CHMP5/TMED2/SEC23A/SEC23B/CHMP4B/VAPA/WASL/SNX3/GOLPH3/SCAP/TBC1D20/RAB1A/PREB/SEC31A/CSNK1D/ARF1/CHMP7/SEC13/AP2M1/PEF1/PRKCI/CHMP4C/TMED10/CHMP6/SEC24C/ANXA2/TMED9/S100A10/PDCD6	33
GO:0032543	mitochondrial translation	42/3876	76/11271	0.000146407151593332	0.00399501669500026	0.0034147106809021	MRPL43/GATB/MRPS35/IARS2/MRPS18A/SARS2/C1QBP/MRPL51/MRPL2/MRPS27/MRPS15/MRPS14/MTIF3/MRPS2/AARS2/MRPS7/MRPS12/MRPL47/UQCC2/MRPS28/MTG1/RPUSD3/GFM2/RPUSD4/MRPL16/TRUB2/MRPL58/CHCHD1/MRPL52/MRPL57/MRPS11/SHMT2/NGRN/COA3/MRPS18B/MRPL23/MRPS17/MRPS6/MPV17L2/GATC/MRPS21/RCC1L	42
GO:0033108	mitochondrial respiratory chain complex assembly	49/3876	92/11271	0.000147081020162594	0.00399501669500026	0.0034147106809021	NDUFAB1/NDUFB4/NDUFB2/NDUFB7/SAMM50/DMAC2/TFAM/NDUFC1/NDUFS8/NDUFS7/NDUFB3/NDUFA8/NDUFAF4/NDUFA1/NDUFA5/NDUFA2/NDUFB5/DMAC1/UQCC2/COX17/NDUFB10/NDUFB11/NDUFB9/NDUFC2/OXA1L/AIFM1/NDUFS2/NDUFB6/NDUFB8/NDUFS5/UQCRFS1/NDUFA3/NDUFA11/NDUFAF3/COX14/NDUFB1/COA3/NDUFA12/NDUFA6/NDUFA13/LYRM7/SDHAF3/ND6/ND5/ND4/NDUFS3/NDUFAF8/PET100/SMIM20	49
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	24/3876	37/11271	0.000147278168065055	0.00399501669500026	0.0034147106809021	NOP14/ERCC2/RPS16/RPS19/UTP25/RPP40/NGDN/UTP3/UTP4/RPS8/ABT1/DHX37/TSR2/SLX9/RPS14/DCAF13/BMS1/RPS21/RRS1/MRPS11/TBL3/NOP9/WDR46/PWP2	24
GO:0002183	cytoplasmic translational initiation	22/3876	33/11271	0.000153176462287673	0.00413337109954393	0.00353296807480395	EIF2B3/EIF3I/EIF3L/EIF5/EIF3J/EIF3E/EIF3B/EIF4H/EIF3A/EIF4G1/EIF2S2/EIF2S3/EIF3G/DENR/RPL13A/EIF2D/EIF3H/EIF3M/METTL3/EIF3F/EIF3K/MTOR	22
GO:0034975	protein folding in endoplasmic reticulum	10/3876	11/11271	0.000173708102021434	0.00461529064909257	0.00394488521027894	HSPA5/DNAJC10/ERO1B/DNAJC3/CANX/HSP90B1/PDIA3/CALR/P4HB/ERO1A	10
GO:0098760	response to interleukin-7	10/3876	11/11271	0.000173708102021434	0.00461529064909257	0.00394488521027894	YBX1/RAD23B/GIPC1/ATIC/HDGF/HSPD1/PDIA3/STIP1/P4HB/HMGB1	10
GO:0098761	cellular response to interleukin-7	10/3876	11/11271	0.000173708102021434	0.00461529064909257	0.00394488521027894	YBX1/RAD23B/GIPC1/ATIC/HDGF/HSPD1/PDIA3/STIP1/P4HB/HMGB1	10
GO:0051983	regulation of chromosome segregation	44/3876	81/11271	0.000174807642615748	0.00462080814485811	0.00394960124857385	MAD1L1/TACC3/CUL3/SPDL1/RIOK2/WAPL/SIRT2/TRIP13/CHFR/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/BECN1/DLGAP5/CDC16/CCNB1/ESPL1/NUMA1/CENPE/RB1/ANAPC11/KIF2C/DYNC1LI1/MKI67/BUB3/BUB1B/MAD2L1/PTTG1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/RCC2/CDCA2/LCMT1	44
GO:0044784	metaphase/anaphase transition of cell cycle	35/3876	61/11271	0.000191696538441682	0.0050415216531287	0.00430920297742001	MAD1L1/TACC3/CUL3/SPDL1/RIOK2/TRIP13/CHFR/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/DLGAP5/CDC16/CCNB1/ESPL1/CENPE/RB1/ANAPC11/DYNC1LI1/BUB3/BUB1B/MAD2L1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/LCMT1	35
GO:0006754	ATP biosynthetic process	29/3876	48/11271	0.00019738286316545	0.0051648515861626	0.00441461831651806	SPHK2/ENO1/ATP5F1D/ANTKMT/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/PARP1/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/VCP/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/ATP6V0C/ATP6/TMSB4X/ATP8/ATP5MF/ATP5PO	29
GO:1904951	positive regulation of establishment of protein localization	110/3876	242/11271	0.000206921431915743	0.00538723587314302	0.00460469962480576	BAD/NADK/FYN/NNAT/PHPT1/TM7SF3/IPO5/HYAL2/ACSL4/PRKACA/TSG101/SRI/SAR1A/AACS/OXCT1/RBM22/MAVS/DYNLL1/EZR/HSP90AB1/SH3GLB1/MAPK1/EMD/NUTF2/STX4/OAZ1/PDCD5/GSK3A/MAPK8/YWHAE/NMU/UBE2D3/ZPR1/OSBP/CD81/PSMD9/PPARD/MAPK14/TMEM30A/GOLPH3/PDCD10/ECT2/CCT4/WLS/RAB29/ITGB1BP1/TCP1/SERP1/TARDBP/SMO/TRIM28/DKC1/NR1H2/RAN/MYH10/IER3IP1/CCT7/GLUL/RAC1/NMT1/LRRC8A/ANP32B/SAE1/CAPN10/MPC2/ARF1/CCT6A/STOM/ANKRD1/B3GAT3/CCT5/BAG3/CCT8/PINK1/ATP13A2/UBE2J2/PCNT/CCT3/BAP1/PRKCD/F2RL1/CDK5/ARF6/CCT2/APBB1/MFF/CDK1/TMED10/KIF5B/GPR27/PPID/HDAC3/PRNP/C2CD2L/JUP/HRAS/OAZ2/CIB1/UBE2L3/BCAP31/PPIA/TOMM7/FLNA/MYO1C/UBL5/TCAF1/SREBF2/RACK1/ANG/VAMP2	110
GO:0000028	ribosomal small subunit assembly	14/3876	18/11271	0.000209411848946436	0.00539164272778925	0.00460846635089941	XRCC5/RPS5/RPS19/RPS15/MRPS7/ERAL1/ABT1/RPS14/RPS27/MRPS11/RRP7A/RPS28/PWP2/PRKDC	14
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	34/3876	59/11271	0.000210212667634323	0.00539164272778925	0.00460846635089941	MAD1L1/TACC3/CUL3/SPDL1/RIOK2/TRIP13/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/DLGAP5/CDC16/CCNB1/ESPL1/CENPE/RB1/ANAPC11/DYNC1LI1/BUB3/BUB1B/MAD2L1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/LCMT1	34
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	34/3876	59/11271	0.000210212667634323	0.00539164272778925	0.00460846635089941	MAD1L1/CUL3/SPDL1/RIOK2/TRIP13/CHFR/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/DLGAP5/CDC16/CCNB1/ESPL1/CENPE/RB1/ANAPC11/DYNC1LI1/BUB3/BUB1B/MAD2L1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/LCMT1	34
GO:0008154	actin polymerization or depolymerization	77/3876	160/11271	0.000211830909282608	0.00540638394577926	0.00462106629687286	TMSB10/NCKAP1/RHOA/PFN2/SPTB/GBA2/WDR1/ADD2/CAPZB/CTTN/ADD1/ARHGAP28/COTL1/MTPN/WASL/PFN1/ARPC3/WASF1/DBN1/ACTR3/SPTBN1/CAPZA1/VASP/DSTN/CDC42EP1/SNX9/DIAPH1/ARFIP2/SWAP70/MICAL1/RAC1/ABI1/RDX/ACTR2/TMOD3/AP1AR/HAX1/ARF1/GSN/TWF1/ENAH/TMSB15A/CARMIL2/SPATC1L/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/WASHC5/CFL2/ARF6/MLST8/WASHC2C/CORO1B/CFL1/SSH3/BAIAP2/FLII/GRB2/MYADM/EVL/GMFB/SPTAN1/MYO1C/MSRB1/MTOR/CAPZA2/TRIM27/TMSB4X/ANG/PDXP/ARPC4/ARPIN/TWF2/BRK1/CYFIP1	77
GO:0050000	chromosome localization	42/3876	77/11271	0.000215876605257772	0.00548263084235548	0.00468623776222625	MAD1L1/CUL3/SPDL1/SPAG5/KIF22/NDC80/CHMP2B/SEH1L/CHMP5/NUDC/CDC23/CHMP4B/FAM83D/RAB11A/ACTR3/CENPF/KIF14/BECN1/DLGAP5/CCNB1/PSRC1/CDCA8/NUMA1/ACTR2/CENPE/KATNB1/KIF2C/NUF2/CHMP7/INCENP/LMNA/CHMP4C/SUN1/GEM/NDEL1/CDT1/DCTN2/CHMP6/AURKB/RRS1/DYNC1H1/KIFC1	42
GO:0071417	cellular response to organonitrogen compound	169/3876	394/11271	0.000221768168591476	0.00560478478767043	0.00479064793460508	GCLC/PDK2/FYN/CPS1/GCLM/VIM/CTNNA1/HSPA5/DTNBP1/BCAR1/CYBA/GNAI3/IPO5/PKM/SIRT2/NUCKS1/VPS35/GNB5/ATP2B1/PRKACA/ACTB/GNB1/DNM2/GSTP1/RAB10/AKR1B1/CHMP5/GNAS/GNA11/PXN/OSBPL8/EZR/TMEM38B/CDC5L/SIRT1/MAPK1/XBP1/RANGAP1/PRMT5/LGMN/SRSF5/APEX1/KLF5/MAPK3/TSC2/CSK/CA2/SLC39A14/GSK3A/CAV1/GRB10/RAPGEF1/SLC9A3R1/NFKB1/TIMELESS/CCND3/GOLPH3/GNAI2/ERRFI1/ARHGEF2/LAMTOR2/IDE/GOT1/NR4A1/NCOA5/RPL23/MAX/RAP1B/POR/ATF4/ARPP19/SNX6/KLF16/SESN2/DIAPH1/MAP1B/SELENOS/INPP5K/LPIN3/MEN1/LAMTOR5/ROCK2/CDK4/CIB2/EPRS1/KLF4/SLC2A8/FDX1/ACTR2/HNRNPD/USO1/RAB15/IGF1R/ARRB2/TP53/COL6A1/SOD1/APP/AKT1/CAPN10/WDTC1/RAB13/PARP1/SNCA/CCNA2/EIF4EBP2/LAMTOR1/BCL2L11/ZDHHC7/LARP1/RRAGA/USF1/ADIPOR1/SHC1/SELENON/NCSTN/CAPN2/PRKCI/PRKCD/CASP3/CDK5/NSMF/CASP7/NDEL1/HSP90B1/STAT6/PIP4K2C/MARS1/SLC27A4/RAB8A/CTNNB1/RAB31/AHCYL1/SYAP1/YWHAG/PRNP/CEBPB/RELA/ESRRA/SMARCC1/STAT5B/JUP/ADCY6/BAIAP2/AGTRAP/AP3S1/GRB2/PTPN11/FOXO4/HSF1/COL4A1/LAMTOR4/PTPN1/HDAC2/TRPV1/FLNA/MYO5A/MYO1C/RYR2/MTOR/OPA1/APRT/EHMT2/VAMP2/PDXP/PRKDC/CYFIP1/CASTOR2/PIP4K2B	169
GO:0033044	regulation of chromosome organization	83/3876	175/11271	0.000225998869803468	0.00568398128374645	0.00485834054810011	MAD1L1/UPF1/ERCC1/TACC3/CUL3/SPDL1/RIOK2/WAPL/TRIP13/CHFR/MCM2/MAP2K7/SIRT6/XRCC5/NDC80/ANAPC5/HNRNPC/TINF2/CDC23/MAPK1/NAA10/MAPK3/CTCF/ACD/NBN/SSBP1/ANAPC15/TTK/IK/MACROH2A1/CCT4/SFPQ/MAD2L2/NEK2/CENPF/YLPM1/TCP1/HNRNPA2B1/ZWINT/BECN1/DLGAP5/CDC16/TRIM28/DKC1/TOP2A/CCNB1/ESPL1/HNRNPA1/CCT7/NUMA1/HNRNPD/CENPE/RB1/PIF1/ANAPC11/PARP1/DYNC1LI1/CCT6A/CCT5/NEK7/BUB3/CCT8/BUB1B/CCT3/GNL3/MAD2L1/PTTG1/RAD21/CCT2/CENPV/TERF2IP/PLK1/CDT1/CTNNB1/FEN1/BUB1/EXOSC10/ZWILCH/UBE2C/AURKB/USP7/SMG5/LCMT1	83
GO:0098813	nuclear chromosome segregation	111/3876	245/11271	0.000227104145047858	0.00568418635503843	0.00485851583125523	MAD1L1/NCAPD2/TACC3/NCAPH2/CUL3/SPDL1/RIOK2/NDC1/WAPL/SIRT2/TRIP13/SMC1A/CHFR/SPAG5/TOP2B/KIF22/NDC80/PDS5B/CHMP2B/SEH1L/CHMP5/ANAPC5/NUDC/KIF4A/CDC23/CHMP4B/FAM83D/NAA10/CTCF/RAB11A/AKAP8/NCAPG/ANAPC15/TTK/TENT4A/IK/MACROH2A1/SMC4/ECT2/ACTR3/WRAP73/SFPQ/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/NAA50/ZWINT/BECN1/DLGAP5/KNSTRN/SGO1/CDC16/TUBG1/TOP2A/RAN/CCNB1/PSRC1/CDCA8/ESPL1/SMC2/NUMA1/KIF23/KNL1/ACTR2/CENPE/RB1/KATNB1/ANAPC11/KIF2C/NUF2/DYNC1LI1/CHMP7/INCENP/BUB3/BUB1B/RACGAP1/SGO2/MAD2L1/PTTG1/CHMP4C/RAD21/SUN1/GEM/PLK1/CDT1/CTNNB1/FEN1/BUB1/CENPX/MUS81/ZWILCH/UBE2C/DCTN2/CHMP6/AURKB/RRS1/RCC2/KMT5A/KLHDC8B/DYNC1H1/MCMBP/EME2/PRC1/EHMT2/BAG6/LCMT1/PHB2/KIFC1	111
GO:0030071	regulation of mitotic metaphase/anaphase transition	33/3876	57/11271	0.000230209937526937	0.00573421964580318	0.00490128141283312	MAD1L1/CUL3/SPDL1/RIOK2/TRIP13/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/DLGAP5/CDC16/CCNB1/ESPL1/CENPE/RB1/ANAPC11/DYNC1LI1/BUB3/BUB1B/MAD2L1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/LCMT1	33
GO:0007568	aging	103/3876	225/11271	0.000235064492565256	0.00579078358996706	0.00494962902162586	GCLC/ERCC1/GLRX2/GCLM/SEC63/BAK1/MAP2K3/TIMP2/CTNNA1/MAPK9/SLC12A2/YBX1/HYAL2/ATP2B1/MBD3/MAP2K7/ZMPSTE24/DLD/MSH2/SIRT1/MAPK1/TSPO/APEX1/TIMP1/MAPK3/ERCC2/AMH/FZR1/GSK3A/CASP2/MAPK8/BMPR1A/ZMIZ1/FOXM1/MAPK14/SRF/HMGCR/SCAP/CACYBP/PRDM2/CCN2/RPN2/IDE/SERP1/CAT/CDK2/CDKN1A/ROMO1/BECN1/CANX/EIF2S1/COL4A2/TBX3/CTSV/HMGA1/PPP3CA/ULK3/POLG/TP53/MBD1/SOD1/APP/AKT1/CARM1/EIF2B5/SNCA/CISD2/CDKN2A/PDCD4/LMNA/TGFBR2/TPRA1/PRKCD/CASP7/B2M/GPX4/EEF2/CDK1/PRNP/KAT5/RELA/DAG1/CNP/HRAS/FOXG1/TYMS/GBA/GRB2/AURKB/CALR/NQO1/NPM1/IRAK1/FOXO4/H2AX/ERO1A/MARCHF5/MTOR/OPA1/ND4/ATP6/MAP3K3/PRKDC	103
GO:0051258	protein polymerization	103/3876	225/11271	0.000235064492565256	0.00579078358996706	0.00494962902162586	FKBP4/TMSB10/NCKAP1/RHOA/PFN2/SPTB/GBA2/ADD2/CAPZB/UBE2K/HSP90AA1/CTTN/ADD1/TPX2/ARHGAP28/MAPRE1/CHMP4B/ARHGEF7/COTL1/MTPN/WASL/UBE2S/GIT1/PFN1/RANGRF/ARPC3/WASF1/DBN1/ACTR3/SPTBN1/CHMP3/CAPZA1/STMN1/VASP/TUBGCP6/CDC42EP1/MAP7D3/SNX9/TUBG1/DIAPH1/MAP1B/ARFIP2/PSRC1/RAC1/NUMA1/RDX/TUBGCP4/ACTR2/ARL3/TMOD3/AP1AR/CSNK1D/HAX1/ARF1/SNCA/GSN/RPS3/TWF1/TMSB15A/PINK1/CARMIL2/ARPC5/CDC42EP3/ARPC2/PRKCD/WASHC5/ARF6/VDAC2/NDEL1/GPX4/MLST8/MECP2/WASHC2C/CORO1B/SSH3/UBE2C/CKAP5/BAIAP2/FLII/GRB2/MYADM/DRG1/EVL/GMFB/SPTAN1/OCLN/MYO1C/MSRB1/MTOR/CAPZA2/HSPA1B/HSPA1A/TRIM27/DCTN1/MZT1/TMSB4X/ARL2/ANG/ARPC4/ARPIN/TWF2/BRK1/CYFIP1	103
GO:1901293	nucleoside phosphate biosynthetic process	91/3876	195/11271	0.000235833881004256	0.00579078358996706	0.00494962902162586	AK2/PDK2/NADK/ELOVL5/CTPS2/SPHK2/KARS1/ELOVL1/ACSL4/ENO1/ACAT1/DLD/ACOT7/ATP5F1D/TECR/MAPK1/SLC25A1/NME3/ANTKMT/GCDH/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/AMPD2/ATP5PB/ELOVL4/ATP5F1E/DMAC2L/PAICS/DCTD/PPT1/ACLY/PDHA1/ATIC/PAPSS1/PRPSAP2/MPC2/UCK2/GUK1/PARP1/SNCA/PRPS1/NAPRT/AK3/HSD17B12/DLAT/ACSL1/ATP5F1A/ATP5MC3/ATP5PF/FLCN/SLC26A2/SLC35B2/PANK4/PINK1/ATP5MC1/PRPSAP1/ADCY9/CMPK1/VCP/STOML2/ATP5F1C/HPRT1/ATP5MG/RRM1/ATP5PD/TK1/PDHB/DTYMK/ATP5ME/CTPS1/RRM2/ADCY6/TYMS/PFAS/UPP1/ATP6V0C/ELOVL2/UCKL1/PNP/ATP6/APRT/TMSB4X/HACD2/PPT2/ATP8/NME1/ATP5MF/ATP5PO/NME2	91
GO:0051303	establishment of chromosome localization	41/3876	75/11271	0.000239798590151176	0.00586036082817568	0.00500909964630585	MAD1L1/CUL3/SPDL1/SPAG5/KIF22/NDC80/CHMP2B/SEH1L/CHMP5/NUDC/CDC23/CHMP4B/FAM83D/RAB11A/ACTR3/CENPF/KIF14/BECN1/DLGAP5/CCNB1/PSRC1/CDCA8/NUMA1/ACTR2/CENPE/KATNB1/KIF2C/NUF2/CHMP7/INCENP/CHMP4C/SUN1/GEM/NDEL1/CDT1/DCTN2/CHMP6/AURKB/RRS1/DYNC1H1/KIFC1	41
GO:1905818	regulation of chromosome separation	37/3876	66/11271	0.000242653627710465	0.00590229316980245	0.00504494100211479	MAD1L1/TACC3/CUL3/SPDL1/RIOK2/TRIP13/CHFR/NDC80/ANAPC5/CDC23/ANAPC15/TTK/IK/MAD2L2/CENPF/ZWINT/DLGAP5/CDC16/CCNB1/ESPL1/NUMA1/CENPE/RB1/ANAPC11/DYNC1LI1/BUB3/BUB1B/MAD2L1/PTTG1/RAD21/PLK1/CDT1/BUB1/ZWILCH/UBE2C/AURKB/LCMT1	37
GO:0010951	negative regulation of endopeptidase activity	56/3876	110/11271	0.000250292681985847	0.00605965600639567	0.00517944571133526	TFPI/SERPINB1/TIMP2/HERPUD1/APLP2/PEBP1/IGBP1/BIRC5/TIMP3/CST3/USP14/PCSK1N/TIMP1/PIH1D1/GPI/DNAJB6/GAPDH/DHCR24/PARK7/RPS6KA1/NR4A1/SERPINB6/PRDX5/BCL2L12/POR/CDKN2D/LAMTOR5/MICAL1/KLF4/FURIN/ARRB2/APP/AKT1/SNCA/SERPINH1/CRIM1/CAST/UBE2Z/CSTB/SERPINI1/PTTG1/PRDX3/SPINT2/TMED10/ARL6IP1/SERPINB9/RNF34/TRIAP1/PRNP/UBE2O/RPS6KA3/PAK2/ANXA2/DDX3X/MAGEA3/GPX1	56
GO:0010823	negative regulation of mitochondrion organization	25/3876	40/11271	0.000256034742603157	0.00616984186710213	0.00527362625278572	GCLC/SLC25A5/TFRC/TMEM14A/TSPO/PSMD10/TSC2/PPIF/VAT1/CLU/ARRB2/TP53/AKT1/FLCN/PINK1/LMNA/FXN/GHITM/ACAA2/PRELID1/TRIAP1/OPA1/HSPA1A/SLC35F6/GPX1	25
GO:0045859	regulation of protein kinase activity	188/3876	445/11271	0.000266814027070496	0.00638478104876296	0.00545734391290967	CAMKK1/PKD1/MAP2K3/DTNBP1/PIK3CB/WNK1/IPO5/RHOA/HYAL2/MARK2/FERMT2/TSG101/ACTB/MAP2K7/FGFR1/XRCC5/HSP90AA1/GSTP1/DNAJA1/RTRAF/TPX2/ERP29/OSBPL8/HSP90AB1/SIRT1/PPM1F/FBXO7/CDKN3/TELO2/GSKIP/CDC25B/PSMD10/FLT1/AXIN1/TSC2/CSK/PIH1D1/CAV1/HSPB1/TESK1/DVL1/BMPR1A/BCCIP/CCNY/DUSP3/PRKAR1A/SLC9A3R1/UNC119/CHORDC1/CBL/CORO1C/CAMKK2/CCND3/DUSP22/HBEGF/HMGCR/CCNG1/MACROH2A1/PDCD10/PRKAR2A/ECT2/CNPPD1/ERRFI1/PARK7/GADD45A/KIF14/ITGB1BP1/CLU/TNFRSF10B/PILRB/PKN1/CKS2/CDKN1A/MAP2K2/TRAF2/PRKRIP1/CDKN2D/AJUBA/SNX6/SNX9/MLLT1/SESN2/INPP5K/MEN1/CCNB1/PSRC1/CAB39/ABI1/TXN/RPLP1/HERC5/CENPE/TARBP2/RB1/WARS1/IQGAP1/SOD1/APP/AKT1/CCN1/JTB/CALM2/RALB/DGKQ/SNCA/CCNA2/CDKN2A/RPS3/INCENP/LATS2/PDCD4/ACSL1/UBASH3B/UCHL1/GNAQ/CCNB2/CDC25C/PINK1/CALM3/SPATC1L/SHC1/ADAR/DVL3/DBF4B/CCNF/LRP5/PAQR3/TGFBR2/PRKCD/DUSP7/PRRC1/CASP3/CDK5/SYK/SMPD1/PLK1/PHB/CDK12/MLST8/PKIG/SYAP1/YWHAG/PRNP/QARS1/CKS1B/MAP3K11/DAG1/HRAS/TRAF6/SH3BP5L/CHMP6/GBA/PLEC/TAF7/MAGED1/PAK2/NPM1/RAP2B/DAZAP2/IRAK1/CIB1/HGS/NR2F2/AIDA/NF2/HEXIM1/PRKAR1B/HMGB1/PPIA/PTPN1/XRCC6/SERTAD1/ADARB1/COPS8/CALM1/MTOR/DAXX/BMPR2/RACK1/AKT1S1/TRIM27/IPO7/EMP2/ANG/PHB2/DDX3X/CEBPA/CCL5	188
GO:0008064	regulation of actin polymerization or depolymerization	68/3876	139/11271	0.000267418932171697	0.00638478104876296	0.00545734391290967	TMSB10/NCKAP1/RHOA/PFN2/SPTB/GBA2/WDR1/ADD2/CAPZB/CTTN/ADD1/ARHGAP28/COTL1/MTPN/WASL/PFN1/ARPC3/WASF1/DBN1/ACTR3/SPTBN1/CAPZA1/VASP/DSTN/CDC42EP1/SNX9/ARFIP2/SWAP70/RDX/ACTR2/TMOD3/AP1AR/HAX1/ARF1/GSN/TWF1/TMSB15A/CARMIL2/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/WASHC5/CFL2/ARF6/MLST8/WASHC2C/CORO1B/SSH3/BAIAP2/FLII/GRB2/MYADM/EVL/GMFB/SPTAN1/MYO1C/MTOR/CAPZA2/TRIM27/TMSB4X/PDXP/ARPC4/ARPIN/TWF2/BRK1/CYFIP1	68
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	24/3876	38/11271	0.000269849483882997	0.00641325768806334	0.00548168410765702	SIRT1/GSKIP/STK24/HSPB1/PDCD10/STK25/PARK7/SFPQ/TRAP1/UBQLN1/CYP1B1/SOD1/AKT1/MCL1/PARP1/ARL6IP5/NONO/PINK1/PRKCD/MAPK7/ZNF622/P4HB/PPIA/GPX1	24
