ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0034605	cellular response to heat	21/1485	50/11271	4.21890824201057e-07	6.48129778678874e-05	5.66083115761879e-05	HSP90AA1/HSP90AB1/SIRT1/RBBP7/YWHAE/CHORDC1/PDCL3/SUMO1/DNAJB1/HSPD1/BAG3/CLPB/MAPKAPK2/VCP/CXCL10/ATP2A2/HSP90AB3P/IRAK1/HSPA1B/HSBP1L1/HSBP1	21
GO:0098760	response to interleukin-7	9/1485	11/11271	5.01341718076453e-07	7.24881142959954e-05	6.33118534995001e-05	YBX1/RAD23B/GIPC1/HDGF/HSPD1/PDIA3/STIP1/P4HB/HMGB1	9
GO:0098761	cellular response to interleukin-7	9/1485	11/11271	5.01341718076453e-07	7.24881142959954e-05	6.33118534995001e-05	YBX1/RAD23B/GIPC1/HDGF/HSPD1/PDIA3/STIP1/P4HB/HMGB1	9
GO:1903827	regulation of cellular protein localization	91/1485	418/11271	5.38864309954635e-07	7.56873413639139e-05	6.61060908362393e-05	TMEM98/CTNNA1/ABCA7/IPO5/HYAL2/TFRC/ACTB/GPC4/SAR1A/HSP90AA1/DNAJA1/NSFL1C/MAVS/EZR/HSP90AB1/RANGAP1/NUTF2/CSK/NUCB1/OAZ1/SUFU/YWHAE/RANGRF/ZPR1/CD81/MACROH2A1/CCT4/SUMO1/TMEM59/PARK7/VAMP8/TCP1/PIN1/TRIM28/ATP5IF1/LGALS3/LAMTOR5/OS9/CCT7/GLUL/LCP1/TXN/ANP32B/IQGAP1/SAE1/PARP1/RALB/MEPCE/MSN/GPC3/STOM/CCT5/BAG3/LDLRAP1/PINK1/ATP13A2/LMNA/DVL3/AP2M1/CCT3/PRKCD/CDK5/VCP/NOLC1/CCT2/PLK1/STX3/CTNNB1/PKIG/CDH2/KIF5B/PRNP/DAG1/JUP/RHOG/PTPN11/NPM1/SUMO3/CIB1/UBE2L3/BCAP31/SAPCD2/MCRS1/PTPN1/TOMM7/FLNA/UBL5/UBE2J1/RACK1/TAX1BP3/VAMP2	91
GO:1903362	regulation of cellular protein catabolic process	57/1485	227/11271	7.2643445423443e-07	9.91986604726794e-05	8.66411151702409e-05	PSMC4/HERPUD1/VPS35/ARAF/KEAP1/HSP90AA1/PSMC5/AURKA/PSME1/EZR/HSP90AB1/RBX1/PSMC1/PSMD10/ELOB/NOP53/SUFU/CD81/USP5/PSMD14/PDCL3/SUMO1/PARK7/CDC20/RAD23B/CLU/RPL5/GIPC1/CDK2/DDA1/ATP5IF1/PSME3/HSPBP1/UBQLN1/SDCBP/ATRAID/MSN/PINK1/ATP13A2/ZER1/PSMC2/VCP/PSMC3/PLK1/UBB/RPS7/SMARCC1/ANXA2/PTTG1IP/BCAP31/USP7/UBQLN2/HSPA1B/BAG6/RACK1/GPX1/F8A1	57
GO:0061684	chaperone-mediated autophagy	10/1485	14/11271	9.26292514389788e-07	0.000123071729749735	0.000107492095766599	LAMP2/CTSA/HSP90AA1/EEF1A2/SNRNP70/HSPA8/CLU/BAG3/EEF1A1/ATP13A2	10
GO:0006605	protein targeting	64/1485	268/11271	1.03837808687176e-06	0.000134333333554252	0.000117328094635731	LAMP2/BID/HSPA5/HERPUD1/SEC61A1/TRAM1/RAB7A/HSP90AA1/TIMM13/MICALL1/TOMM22/TSPO/CHMP4B/NUCB1/TIMM50/SEC61B/PITRM1/HSPA8/MAN1A1/SPCS1/MFN2/SPCS2/CLU/GIPC1/SSR1/ROMO1/TIMM17B/SPCS3/TOMM40/ATP5IF1/SEC61G/SORT1/YWHAQ/TIMM10/OS9/SDCBP/SRP14/SAE1/SRP9/HSPD1/SRPRB/STOM/TIMM8B/BAG3/PINK1/SSR2/CDK5/YWHAZ/PMPCA/YWHAB/YIF1B/SRP68/YWHAG/ARL6IP1/PRNP/TOMM20/CIB1/UBE2L3/BCAP31/NDUFA13/NACA/TOMM7/UBL5/GET3	64
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	13/1485	23/11271	1.08428638981841e-06	0.000136675689547367	0.000119373932093638	SIRT1/HSPB1/PARK7/TRAP1/UBQLN1/SOD1/MCL1/PARP1/NONO/PINK1/P4HB/PPIA/GPX1	13
GO:0010257	NADH dehydrogenase complex assembly	22/1485	57/11271	1.28057841655947e-06	0.000153544475507472	0.000134107300671273	NDUFAB1/NDUFB2/NDUFB7/DMAC2/NDUFC1/NDUFS7/NDUFB3/NDUFA8/NDUFA1/NDUFA2/NDUFB5/NDUFB10/NDUFB11/NDUFC2/NDUFB6/NDUFB8/NDUFS5/NDUFAF3/NDUFB1/NDUFA6/NDUFA13/NDUFAF8	22
GO:0032981	mitochondrial respiratory chain complex I assembly	22/1485	57/11271	1.28057841655947e-06	0.000153544475507472	0.000134107300671273	NDUFAB1/NDUFB2/NDUFB7/DMAC2/NDUFC1/NDUFS7/NDUFB3/NDUFA8/NDUFA1/NDUFA2/NDUFB5/NDUFB10/NDUFB11/NDUFC2/NDUFB6/NDUFB8/NDUFS5/NDUFAF3/NDUFB1/NDUFA6/NDUFA13/NDUFAF8	22
GO:0097193	intrinsic apoptotic signaling pathway	56/1485	226/11271	1.42861649530047e-06	0.000167216159307074	0.000146048287827835	BAD/PDK2/BID/BAK1/HERPUD1/ENO1/DNAJA1/CDIP1/SIRT1/SNW1/PIAS4/HSPB1/CREB3/PPIF/SLC9A3R1/WFS1/TMEM109/PERP/SELENOK/PARK7/CLU/PLAGL2/TRAP1/SELENOS/EIF5A/UBQLN1/CYP1B1/TMBIM6/SOD1/MCL1/PARP1/ARL6IP5/NONO/RPS3/HYOU1/PINK1/SYVN1/MSX1/PRKCD/HNRNPK/HINT1/UBB/TRIAP1/RPS7/PTTG1IP/P4HB/BCAP31/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/BAG6/RACK1/MAGEA3/GPX1	56
GO:0045047	protein targeting to ER	16/1485	34/11271	1.6156697652002e-06	0.0001847123852494	0.000161329668843369	HSPA5/HERPUD1/SEC61A1/TRAM1/CHMP4B/SEC61B/MAN1A1/SPCS1/SPCS2/SPCS3/SEC61G/SRP14/SRP9/SRPRB/SRP68/GET3	16
GO:0072599	establishment of protein localization to endoplasmic reticulum	17/1485	38/11271	1.84669845183783e-06	0.000206326581573518	0.000180207726914988	HSPA5/HERPUD1/SEC61A1/TRAM1/RAB10/CHMP4B/SEC61B/MAN1A1/SPCS1/SPCS2/SPCS3/SEC61G/SRP14/SRP9/SRPRB/SRP68/GET3	17
GO:0015985	energy coupled proton transport, down electrochemical gradient	13/1485	24/11271	2.080446123859e-06	0.000222336372715019	0.000194190840714436	ATP5F1D/ANTKMT/ATP5F1B/ATP5PB/ATP5F1A/ATP5MC3/ATP5PF/ATP5MC1/STOML2/ATP5PD/ATP5ME/ATP6V0C/ATP5MF	13
GO:0015986	ATP synthesis coupled proton transport	13/1485	24/11271	2.080446123859e-06	0.000222336372715019	0.000194190840714436	ATP5F1D/ANTKMT/ATP5F1B/ATP5PB/ATP5F1A/ATP5MC3/ATP5PF/ATP5MC1/STOML2/ATP5PD/ATP5ME/ATP6V0C/ATP5MF	13
GO:0010984	regulation of lipoprotein particle clearance	8/1485	10/11271	3.13789809846181e-06	0.000328210788341239	0.000286662628076724	KHSRP/CSK/APOC1/LDLRAP1/LRPAP1/HNRNPK/ANXA2/CNPY2	8
GO:0140694	non-membrane-bounded organelle assembly	71/1485	318/11271	3.77552818689807e-06	0.000386677011808144	0.000337727620051693	CSDE1/ANLN/WDR1/SPAG5/RPS5/AURKA/TPX2/RPL6/RPLP0/KIF4A/EZR/RPL3/MYBL2/MAPRE1/CHMP4B/RPS19/NOP53/C1QBP/DDX6/RPL24/CENPA/RPS15/AUP1/CDC20/NEK2/CENPF/RPL5/CDK2/MRPS7/SBDS/DLGAP5/LSM4/ERAL1/LCP1/KIF23/KIF11/TPM1/G3BP1/ABT1/MSN/CETN2/RPL10/ANKRD1/RPS3/INCENP/CCNB2/RPS14/CFL2/PLK1/MAPRE2/CENPX/LSM3/FLII/AURKB/RRS1/NPM1/ACTG1/RPS23/FLNA/DYNC1H1/RPL23A/CENPW/NBDY/HSPA1B/MZT1/RPLP0P6/RPS28/KIFC1/EIF6/MRPL20/MPV17L2	71
GO:1900182	positive regulation of protein localization to nucleus	25/1485	74/11271	4.33367079826726e-06	0.000427087578004949	0.00037302261802111	IPO5/HYAL2/TFRC/MAVS/HSP90AB1/NUTF2/ZPR1/CCT4/PARK7/TCP1/TRIM28/LAMTOR5/CCT7/PARP1/MEPCE/CCT5/BAG3/CCT3/PRKCD/CCT2/PLK1/JUP/NPM1/MCRS1/FLNA	25
GO:0006754	ATP biosynthetic process	19/1485	48/11271	4.34385250208451e-06	0.000427087578004949	0.00037302261802111	ENO1/ATP5F1D/ANTKMT/ATP5F1B/DGUOK/ATP5PB/PARP1/ATP5F1A/ATP5MC3/ATP5PF/PINK1/ATP5MC1/VCP/STOML2/ATP5PD/ATP5ME/ATP6V0C/TMSB4X/ATP5MF	19
GO:0042254	ribosome biogenesis	66/1485	291/11271	4.73719748706127e-06	0.000456628683262612	0.000398824118673332	RPUSD1/TSR3/RPL26L1/WDR18/BUD23/RPS5/NOP14/RPL6/RPLP0/SNU13/RPL3/RPS16/FBL/RPS19/NOP53/NPM3/C1QBP/FTSJ3/RPL24/RRP9/RPS15/RPF1/EBNA1BP2/RPS25/RPL5/DDX54/DDX27/MRPS7/SBDS/NSUN5/RPL27/ERAL1/GLUL/IMP4/RPL35/RPS6/RPS24/RPS8/LYAR/NHP2/ABT1/RPL10/RPL7/RPL7A/TSR2/RPS14/RPUSD4/NOLC1/RPS21/RPS7/TRMT112/SART1/RRS1/NPM1/NOP10/RPL35A/TBL3/NOC4L/NOC2L/RPL23A/RPLP0P6/WDR46/RPS28/EIF6/MRPL20/MPV17L2	66
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	80/1485	374/11271	5.3428879635469e-06	0.000505108408246087	0.000441166801686393	PSMC4/HSPA5/HERPUD1/SEL1L/UBE2A/ARAF/KEAP1/PSMC5/AURKA/NSFL1C/CDC23/HSP90AB1/SIRT1/PSMD8/FBXL19/CDC34/FOXRED2/KCTD17/RBX1/PSMC1/PSMB5/DCAF11/PSMD10/PSMD7/ELOB/DMAC2/NOP53/SEC61B/UBE2S/WFS1/USP5/MAN1A1/PSMD14/AUP1/SUMO1/PARK7/CDC20/RAD23B/CLU/GIPC1/CDK2/KLHDC3/HECTD3/CANX/DDA1/SELENOS/HSPBP1/UBQLN1/OS9/SDCBP/PSMA5/UCHL1/PSMD4/ZER1/PSMC2/CCNF/SYVN1/VCP/PSMC3/HSP90B1/PLK1/KCTD5/DDB1/CTNNB1/SMARCC1/PSMD1/UBE2C/PSMD2/CALR/BCAP31/USP7/UBQLN2/PCBP2/PSMD12/UBE2J1/RNF5/HSPA1B/BAG6/RACK1/PSMB3	80
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	10/1485	16/11271	5.7582220210191e-06	0.000534102253874149	0.000466490320233106	HERPUD1/CREB3/WFS1/PARK7/SELENOS/TMBIM6/HYOU1/SYVN1/PTPN1/MAGEA3	10
GO:0022613	ribonucleoprotein complex biogenesis	90/1485	435/11271	5.88204081156931e-06	0.000535483567216199	0.000467696773301973	RPUSD1/TSR3/RPL26L1/WDR18/BUD23/DDX1/HSP90AA1/RPS5/EIF3I/NOP14/RPL6/RPLP0/HSP90AB1/SF3A1/SNRPD3/SNU13/RPL3/PRMT5/RPS16/FBL/YJU2/RPS19/NOP53/EIF3B/NPM3/C1QBP/FTSJ3/PRPF19/PTGES3/RPL24/RRP9/RPS15/RPF1/EBNA1BP2/RPS25/RPL5/DDX54/DDX27/SNRPC/MRPS7/SNRPD2/SNRPB/SBDS/NSUN5/LSM4/EIF3G/RPL27/ERAL1/GLUL/IMP4/RPL35/RPS6/RPS24/SNRPF/RPS8/SNRPG/SNRNP200/LYAR/NHP2/ABT1/RPL10/RPL7/RPL7A/TSR2/RPS14/RPUSD4/NOLC1/RPS21/RPS7/TRMT112/PRPF8/DDX23/SART1/RRS1/PUF60/NPM1/SNRPE/NOP10/RPL35A/RUVBL2/TBL3/NOC4L/NOC2L/RPL23A/RPLP0P6/WDR46/RPS28/EIF6/MRPL20/MPV17L2	90
GO:0034504	protein localization to nucleus	58/1485	248/11271	6.59868576706044e-06	0.000582409350191295	0.000508682227619865	TMEM98/CTNNA1/ABCA7/IPO5/ELAVL1/HYAL2/TFRC/MAVS/NUP188/HSP90AB1/RANGAP1/NUTF2/ARL2BP/NOP53/SUFU/YWHAE/RANGRF/ZPR1/CCT4/SUMO1/PARK7/TCP1/CSE1L/PIN1/TRIM28/LAMTOR5/CCT7/GLUL/TXN/TOR1AIP1/PARP1/MEPCE/CIZ1/CCT5/BAG3/ATP13A2/LMNA/MSX1/CCT3/PRKCD/CDK5/SYK/NOLC1/CCT2/PLK1/PKIG/SIX2/JUP/RRS1/CALR/NPM1/KPNA2/PTTG1IP/SUMO3/MCRS1/FLNA/ARL2/CHCHD10	58
GO:0042273	ribosomal large subunit biogenesis	24/1485	71/11271	6.63444337077147e-06	0.000582409350191295	0.000508682227619865	RPL26L1/RPL6/RPLP0/SNU13/RPL3/NOP53/FTSJ3/RPL24/RPF1/EBNA1BP2/RPL5/RPL35/NHP2/RPL10/RPL7/RPL7A/RRS1/NPM1/RPL35A/NOC2L/RPL23A/RPLP0P6/EIF6/MRPL20	24
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	16/1485	38/11271	9.7016020628157e-06	0.000836720627031614	0.000730800273577567	SIRT1/HSPB1/PARK7/TRAP1/UBQLN1/CYP1B1/SOD1/MCL1/PARP1/ARL6IP5/NONO/PINK1/PRKCD/P4HB/PPIA/GPX1	16
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	8/1485	11/11271	1.01687151128227e-05	0.000861886267148905	0.000752780198642539	UQCRC1/UQCR11/UQCRQ/CYCS/UQCRH/CYC1/UQCR10/UQCRHL	8
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	48/1485	196/11271	1.11382687591352e-05	0.000928063207117095	0.000810579808537243	PSMC4/HERPUD1/ARAF/KEAP1/PSMC5/AURKA/PSME1/HSP90AB1/RBX1/PSMC1/PSMD10/ELOB/NOP53/SUFU/USP5/PSMD14/PDCL3/SUMO1/PARK7/CDC20/RAD23B/CLU/RPL5/GIPC1/CDK2/DDA1/ATP5IF1/PSME3/HSPBP1/UBQLN1/SDCBP/PINK1/ZER1/PSMC2/VCP/PSMC3/PLK1/UBB/RPS7/SMARCC1/BCAP31/USP7/UBQLN2/HSPA1B/BAG6/RACK1/GPX1/F8A1	48
GO:0098662	inorganic cation transmembrane transport	86/1485	418/11271	1.1871665090281e-05	0.00097268509306369	0.0008495530158466	NIPAL3/SLC25A5/CACNA2D2/UQCRC1/CTNS/MCUR1/CYBA/SEC61A1/GAL/ATP1B3/GNB5/ATP6AP1/DNM2/FKBP1A/ATP5F1D/MAGT1/ANTKMT/SLC39A14/NCS1/PPIF/YWHAE/RANGRF/SLC9A3R1/ATP5F1B/COX6A1/ATP6V0E1/NDUFS7/SUMO1/PARK7/KCNC4/ATP5PB/ATP6V0B/AHNAK/SLC25A23/COX6B1/ATP6V1F/ACTN4/SLC6A8/ATP6V1E1/COX4I1/COX7B/DIAPH1/UBQLN1/CD63/COX5B/ATP6V1G1/COX17/TMCO1/ARF1/CALM2/STOM/GSTO1/ATP5F1A/ATP5MC3/ATP5PF/ATP6V1C1/ATP5MC1/ATP6V0D1/CALM3/G6PD/ATP1A1/CDK5/STOML2/ATP5PD/ATP5ME/CXCL10/KIF5B/ATP6V0E2/PRNP/UQCRH/ATP2A2/COX8A/ATOX1/COX5A/CYC1/ANXA2/SMDT1/UQCR10/ATP6V0C/NDUFA4/FLNA/ANXA6/CALM1/TMSB4X/VAMP2/ATP5MF	86
GO:0061136	regulation of proteasomal protein catabolic process	43/1485	170/11271	1.34627904063449e-05	0.00108496848586216	0.000947622468808991	PSMC4/HERPUD1/ARAF/KEAP1/PSMC5/AURKA/PSME1/HSP90AB1/RBX1/PSMC1/PSMD10/ELOB/NOP53/USP5/PSMD14/SUMO1/PARK7/CDC20/RAD23B/CLU/GIPC1/CDK2/DDA1/PSME3/HSPBP1/UBQLN1/SDCBP/PINK1/ZER1/PSMC2/VCP/PSMC3/PLK1/UBB/SMARCC1/BCAP31/USP7/UBQLN2/HSPA1B/BAG6/RACK1/GPX1/F8A1	43
GO:0009408	response to heat	24/1485	74/11271	1.47795057764343e-05	0.00117187178059598	0.00102352468696223	MAP2K7/HSP90AA1/DNAJA1/HSP90AB1/SIRT1/RBBP7/YWHAE/CHORDC1/PDCL3/SUMO1/DNAJB1/SOD1/HSPD1/BAG3/CLPB/MAPKAPK2/VCP/CXCL10/ATP2A2/HSP90AB3P/IRAK1/HSPA1B/HSBP1L1/HSBP1	24
GO:2001235	positive regulation of apoptotic signaling pathway	27/1485	89/11271	1.7639722591919e-05	0.00137645835336308	0.00120221267255535	BAD/TNFRSF12A/BID/CTNNA1/HYAL2/SIRT1/PIAS4/TGFBR1/SLC9A3R1/PARK7/PLAGL2/EIF5A/ITM2C/RIPK1/SOD1/MCL1/RPS3/DEDD2/PEA15/MSX1/PRKCD/PDIA3/UBB/RPS7/PPP1CA/BCAP31/RACK1	27
GO:0035966	response to topologically incorrect protein	36/1485	135/11271	1.95066294759399e-05	0.00149835297662063	0.00130867667158485	BAK1/HSPA5/HERPUD1/ABCA7/TRAM1/HSP90AA1/DNAJA1/TMED2/HSP90AB1/DNAJC3/HSPB1/CREB3/WFS1/HSPA8/AUP1/HSPE1/MFN2/HSPH1/SERP1/CLU/SDF2L1/SELENOS/DNAJB1/OS9/TMBIM6/HSPD1/MANF/SERPINH1/BAG3/HSPB8/VCP/PTPN1/RNF5/HSPA1B/BAG6/RACK1	36
GO:0051881	regulation of mitochondrial membrane potential	20/1485	57/11271	2.060650932542e-05	0.00155848615144253	0.00136119759576337	BAD/BID/BAK1/CTNS/TSPO/TUSC2/PARK7/ATP5IF1/SOD1/PARP1/ARL6IP5/PINK1/VCP/STOML2/PRDX3/PRELID1/UBB/RACK1/CLIC1/RTL10	20
GO:0032386	regulation of intracellular transport	60/1485	269/11271	2.16908042209612e-05	0.0016156362659128	0.00141111308480543	NSUN2/IPO5/HYAL2/SPAG5/SAR1A/MAVS/EZR/HSP90AB1/RANGAP1/NUTF2/ANTKMT/NUCB1/OAZ1/SUFU/YWHAE/ZPR1/CD81/SNX3/SUMO1/SCP2/PARK7/KHDRBS1/MAP2K2/TRIM28/ATP5IF1/OS9/LCP1/TXN/ANP32B/PREB/SAE1/ARF1/MSN/STOM/BAG3/NUS1/LDLRAP1/PINK1/ATP13A2/PRKCD/CDK5/NOLC1/PKIG/KIF5B/PRNP/JUP/PTPN11/ANXA2/CIB1/UBE2L3/BCAP31/LAMP1/USP7/PTPN1/TOMM7/FLNA/DYNC1H1/UBL5/UBE2J1/VAMP2	60
GO:0042776	mitochondrial ATP synthesis coupled proton transport	10/1485	18/11271	2.44649095727582e-05	0.00179506709641312	0.00156782979021651	ATP5F1D/ANTKMT/ATP5F1B/ATP5PB/ATP5F1A/ATP5PF/STOML2/ATP5PD/ATP5ME/ATP5MF	10
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	20/1485	58/11271	2.75982602696271e-05	0.0019441004696312	0.00169799704844025	ENO1/ATP5F1D/ANTKMT/ATP5F1B/DGUOK/ATP5PB/PARP1/ATP5F1A/ATP5MC3/ATP5PF/PINK1/ATP5MC1/VCP/STOML2/ATP5PD/ATP5ME/ATP6V0C/TMSB4X/NME1/ATP5MF	20
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	9/1485	15/11271	2.76824721062213e-05	0.0019441004696312	0.00169799704844025	COX6A1/COX7A2/COX7C/COX4I1/COX5B/COX6C/CYCS/COX8A/COX5A	9
GO:1904874	positive regulation of telomerase RNA localization to Cajal body	9/1485	15/11271	2.76824721062213e-05	0.0019441004696312	0.00169799704844025	CCT4/TCP1/CCT7/NHP2/CCT5/CCT3/CCT2/NOP10/RUVBL2	9
GO:0042274	ribosomal small subunit biogenesis	23/1485	72/11271	2.91647564751798e-05	0.00201935130749273	0.00176372189269472	TSR3/RPS5/NOP14/SNU13/RPS16/RPS19/RPS15/RPS25/MRPS7/ERAL1/RPS6/RPS24/RPS8/ABT1/TSR2/RPS14/RPS21/RPS7/RRS1/NPM1/TBL3/WDR46/RPS28	23
GO:0098655	cation transmembrane transport	94/1485	478/11271	3.12360781412569e-05	0.00210713089132172	0.00184038947062252	NIPAL3/SLC25A5/CACNA2D2/UQCRC1/CAPN1/CTNS/MCUR1/CYBA/SEC61A1/GAL/ATP1B3/GNB5/ATP6AP1/DNM2/FKBP1A/ATP5F1D/MAGT1/ANTKMT/SLC7A5/SLC39A14/SLC1A5/NCS1/PPIF/YWHAE/RANGRF/SLC9A3R1/ATP5F1B/COX6A1/ATP6V0E1/NDUFS7/SUMO1/PARK7/KCNC4/ATP5PB/ATP6V0B/AHNAK/SLC25A23/COX6B1/ATP6V1F/ACTN4/SLC6A8/ATP6V1E1/COX4I1/COX7B/DIAPH1/UBQLN1/CD63/COX5B/ATP6V1G1/COX17/SLC7A1/TMCO1/ARF1/CALM2/STOM/GSTO1/ATP5F1A/ATP5MC3/ATP5PF/ATP6V1C1/PINK1/ATP5MC1/ATP13A2/ATP6V0D1/CALM3/G6PD/MFSD12/ATP1A1/CDK5/STOML2/ATP5PD/ATP5ME/CXCL10/KIF5B/ATP6V0E2/PRNP/UQCRH/ATP2A2/COX8A/ATOX1/COX5A/CYC1/ANXA2/SMDT1/UQCR10/ATP6V0C/NDUFA4/FLNA/ANXA6/ARC/CALM1/TMSB4X/VAMP2/ATP5MF	94
GO:0045862	positive regulation of proteolysis	61/1485	278/11271	3.12897793056318e-05	0.00210713089132172	0.00184038947062252	BAD/PSMC4/BID/BAK1/GRN/HERPUD1/ENO1/KEAP1/PSMC5/AURKA/PSME1/SIRT1/MYH9/RBX1/LGMN/PSMC1/PSMD10/ELOB/NOP53/USP5/PERP/DAP/PSMD14/HSPE1/SUMO1/CDC20/CTSD/CCN2/CLU/DDA1/ADRM1/ATP5IF1/PSME3/HSPBP1/UBQLN1/ANP32B/CCN1/HSPD1/ARL6IP5/RPS3/PINK1/ZER1/PSMC2/NCSTN/SYK/VCP/PSMC3/BEX3/PLK1/PRELID1/ANTXR1/CYCS/AURKAIP1/BCAP31/NDUFA13/UBQLN2/HMGB1/HSPA1B/BAG6/RACK1/PSENEN	61
GO:0009145	purine nucleoside triphosphate biosynthetic process	20/1485	59/11271	3.66377316612117e-05	0.00243393363306104	0.00212582229653033	ENO1/ATP5F1D/ANTKMT/ATP5F1B/DGUOK/ATP5PB/PARP1/ATP5F1A/ATP5MC3/ATP5PF/PINK1/ATP5MC1/VCP/STOML2/ATP5PD/ATP5ME/ATP6V0C/TMSB4X/NME1/ATP5MF	20
GO:0090150	establishment of protein localization to membrane	50/1485	216/11271	3.74065023782718e-05	0.00245187154255446	0.00214148944843468	BID/HSPA5/VAMP3/SEC61A1/TRAM1/VPS35/RAB7A/HSP90AA1/RAB10/TIMM13/MICALL1/TOMM22/CHMP4B/CSK/SEC61B/KRT18/GORASP1/SSR1/ROMO1/EMC6/EMC4/SEC61G/EMC7/TIMM10/SDCBP/SRP14/SRP9/STOM/TIMM8B/RILPL2/CALM3/EMC10/SSR2/CDK5/STX3/RAB8A/YIF1B/SRP68/RAB31/ARL6IP1/PRNP/CIB1/NDUFA13/NACA/GET3/CALM1/BAG6/RACK1/VAMP2/GET4	50
GO:0071826	ribonucleoprotein complex subunit organization	48/1485	205/11271	3.90107679373824e-05	0.0025233807260549	0.00220394629385849	DDX1/HSP90AA1/RPS5/EIF3I/RPL6/RPLP0/HSP90AB1/SF3A1/SNRPD3/SNU13/RPL3/PRMT5/YJU2/RPS19/NOP53/EIF3B/PRPF19/PTGES3/RPL24/RPS15/RPL5/SNRPC/MRPS7/SNRPD2/SNRPB/LSM4/EIF3G/ERAL1/SNRPF/SNRPG/SNRNP200/ABT1/RPL10/RPS14/VCP/KIF5B/PRPF8/DDX23/SART1/RRS1/PUF60/SNRPE/RUVBL2/RPL23A/RPLP0P6/RPS28/EIF6/MRPL20	48
GO:0009201	ribonucleoside triphosphate biosynthetic process	21/1485	64/11271	4.10287933604446e-05	0.00261944867740189	0.00228785301595699	ENO1/ATP5F1D/ANTKMT/ATP5F1B/DGUOK/ATP5PB/PARP1/ATP5F1A/ATP5MC3/ATP5PF/PINK1/ATP5MC1/VCP/STOML2/ATP5PD/ATP5ME/ATP6V0C/UCKL1/TMSB4X/NME1/ATP5MF	21
GO:0043388	positive regulation of DNA binding	16/1485	42/11271	4.32783731567534e-05	0.00272764721075128	0.00238235471128741	EDF1/PARK7/TRIM28/LAMTOR5/TXN/KLF4/NIBAN2/PARP1/CALM2/SKI/CALM3/HMGB2/CTNNB1/HMGB1/CALM1/NME1	16
GO:1901796	regulation of signal transduction by p53 class mediator	24/1485	79/11271	4.96013200906131e-05	0.00308658341222093	0.00269585322651047	RPS20/ZMPSTE24/AURKA/SIRT1/PRMT5/PSMD10/YJU2/NOP53/RPS15/RPL5/EIF5A/ANKRD1/MSX1/HNRNPK/UBB/TRIAP1/RPS7/AURKB/RRS1/NPM1/PTTG1IP/HEXIM1/TAF9B/USP7	24
GO:0006839	mitochondrial transport	52/1485	230/11271	5.15951440035994e-05	0.00317052159902118	0.00276916568935108	BAD/SLC25A5/BID/BAK1/MCUR1/VPS35/HSP90AA1/TMEM14A/ATP5F1D/TIMM13/TOMM22/TSPO/ANTKMT/TIMM50/PITRM1/PPIF/ATP5F1B/TMEM14C/MRPL18/ATP5PB/MFN2/SLC25A23/ALKBH7/ROMO1/TIMM17B/TOMM40/ATP5IF1/TIMM10/TMEM14B/SAE1/HSPD1/DYNLT1/TIMM8B/BAG3/ATP5F1A/ATP5PF/PINK1/STOML2/PMPCA/ATP5PD/ATP5ME/TOMM20/SMDT1/UBE2L3/BCAP31/NDUFA13/TOMM7/UBL5/SLC35F6/RTL10/ATP5MF/CHCHD10	52
GO:0044403	biological process involved in symbiotic interaction	46/1485	196/11271	5.27819187833417e-05	0.00320340633010997	0.00279788754668292	FUCA2/THOC3/HYAL2/NUCKS1/TFRC/RAB7A/HSP90AB1/SMARCB1/SNW1/CHMP4B/SLC1A5/HSPA8/CD81/SNX3/TUSC2/CR2/VAMP8/TCP1/ROMO1/NECTIN2/TRIM28/THOC6/TRIM5/CTSL/HSPD1/DYNLT1/STOM/LY6E/PSMC3/PPIB/PHB/DDB1/SERPINB9/BSG/CFL1/MYD88/DAG1/PC/SIVA1/P4HB/IFIT1/LAMP1/PPIA/HSPA1B/GPX1/CCL5	46
GO:0090201	negative regulation of release of cytochrome c from mitochondria	9/1485	16/11271	5.58707936443383e-05	0.00334952221409228	0.00292550664024719	PSMD10/PPIF/CLU/LMNA/FXN/GHITM/PRELID1/TRIAP1/GPX1	9
GO:0006986	response to unfolded protein	31/1485	115/11271	5.76660842920328e-05	0.00341549964312811	0.00298313199527206	BAK1/HSPA5/HERPUD1/ABCA7/TRAM1/HSP90AA1/DNAJA1/TMED2/HSP90AB1/DNAJC3/HSPB1/CREB3/WFS1/HSPA8/HSPE1/MFN2/HSPH1/SERP1/SELENOS/DNAJB1/OS9/TMBIM6/HSPD1/MANF/SERPINH1/BAG3/HSPB8/VCP/PTPN1/HSPA1B/RACK1	31
