ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
CC;GO:0000137;Golgi cis cisterna;14/1354;22/12900;2,62334806349018e-09;4,27605734348899e-07;3,77393931940692e-07;GOLGA6C/GOLGA6B/GOLGA6D/GOLGA6A/GOLGA8N/XYLT1/GOLGA8O/GOLGA8K/GOLGA8T/GOLGA8Q/GOLGA8R/GOLGA8H/GOLGA8M/GOLGA8J;14
CC;GO:0005930;axoneme;31/1354;101/12900;2,06527133157163e-08;2,52479420284632e-06;2,22831906827466e-06;DNAH10/DNAH11/CFAP43/DNAI4/CFAP54/CFAP70/LCA5/DNHD1/SPAG6/CFAP206/RSPH4A/HYDIN/CFAP221/DYNC2H1/DNAJB13/DNAI7/DNAI1/AK8/RPGRIP1/DNAH6/DNAH17/TTC30B/DNAI3/DRC1/CFAP251/SPATA4/TTC30A/ODAD4/SPATA7/SPAG17/DNALI1;31
CC;GO:0097014;ciliary plasm;31/1354;103/12900;3,44459303644991e-08;3,36881198964801e-06;2,97322767356729e-06;DNAH10/DNAH11/CFAP43/DNAI4/CFAP54/CFAP70/LCA5/DNHD1/SPAG6/CFAP206/RSPH4A/HYDIN/CFAP221/DYNC2H1/DNAJB13/DNAI7/DNAI1/AK8/RPGRIP1/DNAH6/DNAH17/TTC30B/DNAI3/DRC1/CFAP251/SPATA4/TTC30A/ODAD4/SPATA7/SPAG17/DNALI1;31
CC;GO:0005581;collagen trimer;18/1354;46/12900;3,39999160729716e-07;2,77099315994719e-05;2,44560799823129e-05;COL20A1/COL8A1/COL28A1/COL8A2/OTOL1/COL11A2/COL19A1/COL6A6/COL2A1/COL4A4/CTHRC1/COL13A1/LOX/COL24A1/COL14A1/C1QTNF6/COLEC11/COL17A1;18
CC;GO:0043235;receptor complex;48/1354;219/12900;5,16587226771931e-07;3,60873076987821e-05;3,18497387934574e-05;IL23R/LRP2/TF/GRIA4/KLRD1/ITGA10/LRP1B/CD200R1/PKD1L3/GPR61/KLRC1/CUBN/ERBB3/VLDLR/IL12RB2/TEK/TSHR/IMPG2/CD74/ABCG8/GRIN3A/NR3C2/KLRC2/DLG4/GRIK5/ITGA8/GPR156/ADCYAP1R1/P2RX6/TRPC1/EPHA6/NRP2/SKAP1/ROR2/HTR2C/ITGA11/VWC2L/ERBB4/CALCRL/EPHA5/ITGA2B/PLXDC1/TLR1/EPHA8/TRAF1/ITGA9/MTTP/GABRR2;48
CC;GO:0062023;collagen-containing extracellular matrix;47/1354;221/12900;1,67221323963933e-06;0,000102214034272954;9,02115037173847e-05;COL20A1/LTBP2/LAMA4/TECTA/VCAN/ABI3BP/COL8A1/COL28A1/TNXB/COL8A2/HMCN1/OTOL1/COL11A2/CCDC80/IMPG2/ITIH2/ADAMTS3/COL19A1/COL6A6/ITIH1/FGL1/TGFB2/MGP/CTSS/COL2A1/COL4A4/SEMA3B/CTHRC1/COL13A1/OGN/OMD/ECM1/AEBP1/COL24A1/ASPN/HPX/ZP1/COL14A1/FBLN5/ADAMTS20/ADAMTSL4/CFP/LMAN1L/LGALS3BP/COL17A1/A2M/SERPINC1;47
CC;GO:0030286;dynein complex;16/1354;42/12900;2,32866679881377e-06;0,000116247908461583;0,000102597443696586;DNAH12/DNAH10/DNAH11/DNAI4/CFAP70/DNHD1/DYNC2H1/DNAI7/DNAI1/DNAH6/DNAH17/DISC1/DNAI3/DRC1/DYNLT2/DNALI1;16
CC;GO:0034703;cation channel complex;28/1354;105/12900;2,37725784175017e-06;0,000116247908461583;0,000102597443696586;KCNJ6/GRIA4/PDE4D/KCNB1/PKD1L3/PKD1L1/KCND3/CATSPERD/CACNB2/KCNMB2/GRIN3A/KCNN1/DLG4/KCNS1/GRIK5/CACNB4/PDE4B/TRPC1/CACNA1D/KCNJ8/KCNMA1/VWC2L/CATSPERB/CATSPERE/CACNA1A/STAC3/KCNN4/KCND1;28
CC;GO:0034702;ion channel complex;33/1354;136/12900;3,06367873620272e-06;0,000136194445636648;0,000120201749458671;KCNJ6/GRIA4/PDE4D/KCNB1/PKD1L3/PKD1L1/KCND3/CATSPERD/CACNB2/KCNMB2/GRIN3A/KCNN1/DLG4/KCNS1/GRIK5/CACNB4/PDE4B/TRPC1/CACNA1D/KCNJ8/KCNMA1/VWC2L/CATSPERB/CLDN4/CATSPERE/GLRA1/CACNA1A/STAC3/BEST4/CLIC2/KCNN4/GABRR2/KCND1;33
CC;GO:0005858;axonemal dynein complex;9/1354;15/12900;4,18821550011121e-06;0,000170669781629532;0,000150628803074175;DNAI4/CFAP70/DNHD1/DNAI7/DNAI1/DNAH6/DNAH17/DNAI3/DRC1;9
CC;GO:0072562;blood microparticle;18/1354;56/12900;9,19684364830728e-06;0,000323607955065996;0,000285608140301493;TF/C1S/ALB/ITIH2/HP/ITIH1/C4A/C4B/KDM4D/CFB/C3/ACTA1/CP/ITGA2B/HPX/LGALS3BP/A2M/SERPINC1;18
CC;GO:0031514;motile cilium;34/1354;149/12900;9,26484942929232e-06;0,000323607955065996;0,000285608140301493;IQUB/DNAH11/ATP1A4/CFAP43/DNAI4/SLC26A3/CATSPERD/ADCY10/CFAP70/SPAG6/CFAP206/RSPH4A/ZBBX/DYNC2H1/SLC9B1/DNAJB13/DNAI1/PMFBP1/FSIP2/AK8/FBXL13/DNAH17/FLACC1/DRC1/CATSPERE/SLC22A14/AKAP3/SLC25A31/CFAP251/CFAP161/ODAD4/SPAG17/DNALI1/TEKT2;34
CC;GO:0009897;external side of plasma membrane;34/1354;154/12900;1,95199553734043e-05;0,000616878838686243;0,000544441553893789;ANPEP/IL23R/LRP2/TF/ADAM20/VTCN1/CD226/BTN3A1/CD200R1/ADAM21/CUBN/ERMAP/KLRK1/IL12RB2/SELP/CD40LG/FAS/CD74/HHLA2/BTN3A3/BTN2A2/RAET1E/SELE/NT5E/S1PR1/IL13/ACKR4/STAB2/GLRA1/EPHA5/ITGA2B/TNFRSF11A/PLET1/LY6G5C;34
CC;GO:0098797;plasma membrane protein complex;57/1354;312/12900;2,01841746809405e-05;0,000616878838686243;0,000544441553893789;IL23R/SNTG1/TF/KCNJ6/GRIA4/ITGA10/PDE4D/KCNB1/ATP1A4/ATP1A2/KCND3/CASP10/CATSPERD/ERBB3/GJB3/CACNB2/FAS/CD74/ABCG8/KCNMB2/GRIN3A/KCNN1/DLG4/DCHS1/GJB5/KCNS1/GRIK5/GJA4/ITGA8/CACNB4/HLA-DMA/GPR156/PDE4B/CACNA1D/SKAP1/SGCE/COL13A1/PGM5/KCNJ8/KCNMA1/CDH12/ITGA11/VWC2L/CATSPERB/CATSPERE/CALCRL/CACNA1A/STAC3/ITGA2B/TLR1/TRAF1/ITGA9/CDH1/KCNN4/HLA-DQA1/KCND1/GNGT1;57
CC;GO:0009986;cell surface;70/1354;421/12900;6,13552204681519e-05;0,00176486487111331;0,00155762479207073;CNTN2/ANPEP/IL23R/LRP2/TF/ADAM20/CPM/CLMP/CEACAM1/MRC1/VTCN1/CD226/BTN3A1/CD200R1/PKD1L3/ROBO2/ADAM21/CUBN/ERMAP/CLEC5A/KLRK1/IL12RB2/CRYAB/TEK/TSHR/PPFIA4/SELP/CD40LG/SCUBE2/CEACAM8/FAS/CD74/NOTCH4/ITGA8/CD38/HHLA2/HLA-DMA/ADCYAP1R1/RSPO2/BTN3A3/BTN2A2/MBP/RAET1E/HAVCR2/SELE/NT5E/C3/S1PR1/IL13/ROR2/ACKR4/BSN/VAMP5/JAM2/ABCC2/AOC3/STAB2/SLC4A4/GLRA1/EPHA5/PLAUR/ITGA2B/SLITRK6/HHIP/AGER/TNFRSF11A/PLET1/TMEM8B/LY6G5C/TNFSF4;70
CC;GO:0005891;voltage-gated calcium channel complex;10/1354;24/12900;7,7253275809496e-05;0,00209871399282464;0,00185227152525692;PDE4D/CATSPERD/CACNB2/CACNB4/PDE4B/CACNA1D/CATSPERB/CATSPERE/CACNA1A/STAC3;10
CC;GO:0097729;9+2 motile cilium;21/1354;83/12900;9,72973395714439e-05;0,00240822690971541;0,00212543974380222;DNAH11/ATP1A4/CFAP43/SLC26A3/CATSPERD/CFAP70/SPAG6/SLC9B1/DNAJB13/DNAI1/PMFBP1/FSIP2/AK8/DNAH17/FLACC1/CATSPERE/SLC22A14/AKAP3/CFAP251/ODAD4/DNALI1;21
CC;GO:0005801;cis-Golgi network;17/1354;60/12900;9,84959881274197e-05;0,00240822690971541;0,00212543974380222;GOLGA6C/GOLGA6B/GOLGA6D/GOLGA6A/RAB30/RNF183/COPZ2/GOLGA8N/GOLGA8O/GOLGA8K/RETREG1/GOLGA8T/GOLGA8Q/GOLGA8R/GOLGA8H/GOLGA8M/GOLGA8J;17
CC;GO:0032838;plasma membrane bounded cell projection cytoplasm;37/1354;189/12900;0,000132092422412547;0,00307586640760644;0,00271468136286436;DNAH10/NEFL/DNAH11/CFAP43/DNAI4/CFAP54/CFAP70/LCA5/AGTPBP1/DNHD1/DLG2/SPAG6/CFAP206/RSPH4A/DLG4/HYDIN/CFAP221/DYNC2H1/DNAJB13/DNAI7/DNAI1/AK8/RPGRIP1/DNAH6/DNAH17/TTC30B/DNAI3/DRC1/LRRK2/HPCA/CFAP251/SPATA4/TTC30A/ODAD4/SPATA7/SPAG17/DNALI1;37
CC;GO:0099568;cytoplasmic region;40/1354;226/12900;0,000644212663397055;0,0138670131884196;0,0122386727096159;DNAH10/NEFL/DNAH11/CFAP43/DNAI4/CFAP54/CFAP70/LCA5/AGTPBP1/DNHD1/DLG2/SPAG6/CFAP206/RSPH4A/DLG4/HYDIN/CFAP221/DYNC2H1/DNAJB13/DNAI7/DNAI1/AK8/RPGRIP1/DNAH6/DNAH17/TTC30B/BSN/DNAI3/RIMS2/DRC1/LRRK2/HPCA/CFAP251/RIMS3/SPATA4/TTC30A/ODAD4/SPATA7/SPAG17/DNALI1;40
CC;GO:0097228;sperm principal piece;7/1354;16/12900;0,000672022623012429;0,0138670131884196;0,0122386727096159;CATSPERD/SPAG6/SLC9B1/FSIP2/CATSPERE/SLC22A14/AKAP3;7
CC;GO:0001750;photoreceptor outer segment;14/1354;52/12900;0,000703062321876376;0,0138670131884196;0,0122386727096159;ATP1A4/PTGS1/RRH/VCAN/SHANK2/DHRS3/GUCA1B/MYRIP/PDC/PDE6G/SLC24A4/PPEF2/SPATA7/GNGT1;14
CC;GO:0097733;photoreceptor cell cilium;18/1354;76/12900;0,000708947504520432;0,0138670131884196;0,0122386727096159;PCDHB15/ATP1A4/PTGS1/RRH/VCAN/SHANK2/LCA5/DHRS3/FAM161A/GUCA1B/MYRIP/RPGRIP1/PDC/PDE6G/SLC24A4/PPEF2/SPATA7/GNGT1;18
CC;GO:1902495;transmembrane transporter complex;37/1354;210/12900;0,0010986257570148;0,0206626151992398;0,0182362979909339;KCNJ6/GRIA4/PDE4D/KCNB1/ATP1A4/PKD1L3/PKD1L1/ATP1A2/KCND3/CATSPERD/CACNB2/ABCG8/KCNMB2/GRIN3A/KCNN1/DLG4/KCNS1/GRIK5/CACNB4/PDE4B/TRPC1/CACNA1D/WDR93/KCNJ8/KCNMA1/VWC2L/CATSPERB/CLDN4/CATSPERE/GLRA1/CACNA1A/STAC3/BEST4/CLIC2/KCNN4/GABRR2/KCND1;37
CC;GO:0008076;voltage-gated potassium channel complex;10/1354;32/12900;0,00116113771665223;0,0210294942015904;0,0185600960556497;KCNJ6/KCNB1/KCND3/KCNMB2/KCNN1/KCNS1/KCNJ8/KCNMA1/KCNN4/KCND1;10
CC;GO:0034705;potassium channel complex;11/1354;38/12900;0,00135201546090745;0,0236119842994194;0,020839336051581;KCNJ6/KCNB1/KCND3/KCNMB2/KCNN1/KCNS1/GRIK5/KCNJ8/KCNMA1/KCNN4/KCND1;11
CC;GO:0098552;side of membrane;51/1354;320/12900;0,00154769998188502;0,0260974238324751;0,0230329216904849;ANPEP/IL23R/LRP2/TF/ADAM20/VTCN1/CD226/BTN3A1/CD200R1/ADAM21/CUBN/ERMAP/AKAP5/KLRK1/IL12RB2/SELP/CD40LG/FAS/CD74/DLG4/CACNB4/SLA/HHLA2/PTPN22/BTN3A3/BTN2A2/RAET1E/SELE/NT5E/ALOX15/PGM5/S1PR1/IL13/RGS1/ACKR4/STAB2/FRK/GLRA1/LRRK2/EPHA5/SNAP25/STAC3/ITGA2B/TNFRSF11A/PLET1/TRAF1/LY6G5C/CDH1/PTK6/HLA-DQA1/GNGT1;51
CC;GO:0097060;synaptic membrane;38/1354;222/12900;0,00163847586029433;0,0261230226010083;0,0230555145117068;CNTN2/GRIA4/DGKI/KCNB1/KCND3/SHANK2/SYT11/CRYAB/DLG2/SNCAIP/SLC8A1/LHFPL4/GRIN3A/FLRT3/DLG4/CHRM5/GRIK5/ITGA8/STX1B/P2RX6/NRP2/SLC6A4/COL13A1/KCNMA1/LRRTM4/RIMS2/GRIP2/ERBB4/GLRA1/SNAP25/RIMS3/SLC16A3/PRRT2/LRRTM3/SLC4A8/GABRR2/DNM3/KCND1;38
CC;GO:0036126;sperm flagellum;17/1354;75/12900;0,00165606073748723;0,0261230226010083;0,0230555145117068;ATP1A4/SLC26A3/CATSPERD/CFAP70/SPAG6/SLC9B1/DNAJB13/PMFBP1/FSIP2/AK8/DNAH17/FLACC1/CATSPERE/SLC22A14/AKAP3/CFAP251/DNALI1;17
CC;GO:1990351;transporter complex;38/1354;223/12900;0,0017804797130121;0,0272079556144661;0,0240130487610184;KCNJ6/GRIA4/PDE4D/KCNB1/ATP1A4/PKD1L3/PKD1L1/ATP1A2/KCND3/CATSPERD/CACNB2/ABCG8/KCNMB2/GRIN3A/KCNN1/DLG4/KCNS1/GRIK5/CACNB4/PDE4B/TRPC1/CACNA1D/WDR93/KCNJ8/KCNMA1/VWC2L/CATSPERB/CLDN4/CATSPERE/GLRA1/CACNA1A/STAC3/BEST4/PEX12/CLIC2/KCNN4/GABRR2/KCND1;38
CC;GO:0016324;apical plasma membrane;37/1354;217/12900;0,00200841697734019;0,0297610879369501;0,0262663783320408;MGAM/LRP2/TF/LCT/CEACAM1/PDE4D/SLC12A1/SLC26A4/MYO1A/RIPOR2/CUBN/SLC26A3/SHANK2/ADCY10/TEK/SLC6A20/NPC1L1/CPO/PAPPA2/SLC22A2/ABCG8/SLCO2B1/MARVELD2/HVCN1/UPK1B/KCNMA1/SLC22A1/ABCC2/CLDN4/SLC24A4/AGER/SLC16A3/PLET1/DPEP1/SLC4A5/PRKG2/SLC3A1;37
CC;GO:0045211;postsynaptic membrane;28/1354;152/12900;0,00215835598182326;0,0310422375032817;0,0273970883141653;CNTN2/GRIA4/KCNB1/KCND3/SHANK2/DLG2/SLC8A1/LHFPL4/GRIN3A/FLRT3/DLG4/CHRM5/GRIK5/P2RX6/NRP2/SLC6A4/COL13A1/KCNMA1/LRRTM4/GRIP2/ERBB4/GLRA1/SLC16A3/PRRT2/LRRTM3/GABRR2/DNM3/KCND1;28
CC;GO:0032580;Golgi cisterna membrane;17/1354;77/12900;0,00223858865131929;0,031276281442718;0,0276036495350649;GOLGA6C/GOLGA6B/GOLGA6D/GOLGA6A/FUT6/B4GALNT4/FUT3/GOLGA8N/ST6GAL1/GOLGA8O/GOLGA8K/GOLGA8T/GOLGA8Q/GOLGA8R/GOLGA8H/GOLGA8M/GOLGA8J;17
CC;GO:0097731;9+0 non-motile cilium;18/1354;85/12900;0,00275003037056835;0,0373545792002202;0,0329682003489189;PCDHB15/ATP1A4/PTGS1/RRH/VCAN/SHANK2/LCA5/DHRS3/FAM161A/GUCA1B/MYRIP/RPGRIP1/PDC/PDE6G/SLC24A4/PPEF2/SPATA7/GNGT1;18
CC;GO:0060076;excitatory synapse;8/1354;25/12900;0,00304173466231887;0,0402002229695656;0,0354796930739896;SYT11/AKAP5/SLC17A8/DLG4/PDE4B/P2RX6/BSN/SLC16A3;8
MF;GO:0004888;transmembrane signaling receptor activity;104/1287;453/12574;7,59061543989915e-16;5,93586127400113e-13;5,121667891553e-13;PTGER3/IL23R/TAS2R4/OR2AT4/IL17RE/GRIA4/NPR3/OR5AU1/KLRD1/MRC1/HRH4/PRLHR/CD200R1/PKD1L3/PTAFR/ROBO2/GPR61/RRH/OR9A4/KLRC1/OR9A1P/ERBB3/GPR19/VLDLR/IL12RB2/LGR5/DYRK1A/TEK/TAS2R5/CELSR3/TSHR/HCAR1/FAS/BTK/OR4F17/CD74/CLEC4A/GRIN3A/LHCGR/PTCH1/KLRC2/CHRM5/GRIK5/RORB/GPR32/GNRHR/OR11H4/GPR156/WEE2/ADCYAP1R1/TAS2R38/P2RX6/GPR85/EPHA6/NRP2/GPR83/VN1R1/PTGER4/SELE/S1PR1/TAS2R3/ROR2/OR1L6/ADGRB3/HTR2C/ACKR4/NPY6R/MILR1/OR1L4/ITGA11/ERBB4/CLDN4/CALCRL/CRHR1/OR4F16/FRK/GLRA1/HCAR2/SSTR2/FCGR1A/EPHA5/OR4F3/P2RX5/OR52W1/OR4F29/AGER/GPR151/TLR1/OR1F2P/TNFRSF11A/DYRK4/EPHA8/MATK/PTCH2/HCAR3/MYOT/ADGRF3/OR2B8P/PTK6/GABRR2/LILRA6/HLA-DQA1/OR4F21/OR10AD1;104
MF;GO:0004930;G protein-coupled receptor activity;55/1287;195/12574;1,20956403539644e-12;4,7293953784001e-10;4,08068708783748e-10;PTGER3/TAS2R4/OR2AT4/NPR3/OR5AU1/HRH4/PRLHR/PTAFR/GPR61/RRH/OR9A4/OR9A1P/GPR19/LGR5/TAS2R5/CELSR3/TSHR/HCAR1/OR4F17/LHCGR/CHRM5/RORB/GPR32/GNRHR/OR11H4/GPR156/ADCYAP1R1/TAS2R38/GPR85/GPR83/VN1R1/PTGER4/S1PR1/TAS2R3/OR1L6/ADGRB3/HTR2C/ACKR4/NPY6R/OR1L4/CALCRL/CRHR1/OR4F16/HCAR2/SSTR2/OR4F3/OR52W1/OR4F29/GPR151/OR1F2P/HCAR3/ADGRF3/OR2B8P/OR4F21/OR10AD1;55
MF;GO:0004984;olfactory receptor activity;16/1287;28/12574;1,22342417777853e-09;3,18905902340936e-07;2,75163122089837e-07;OR2AT4/OR5AU1/OR9A4/OR9A1P/OR4F17/OR11H4/OR1L6/OR1L4/OR4F16/OR4F3/OR52W1/OR4F29/OR1F2P/OR2B8P/OR4F21/OR10AD1;16
MF;GO:0005201;extracellular matrix structural constituent;29/1287;89/12574;7,38152534960774e-09;1,44308820584831e-06;1,24514677607857e-06;LTBP2/LAMA4/TECTA/VCAN/ABI3BP/COL8A1/COL28A1/TNXB/COL8A2/HMCN1/OTOL1/COL11A2/IMPG2/COL19A1/COL6A6/MGP/COL2A1/COL4A4/CTHRC1/COL13A1/OGN/ECM1/AEBP1/COL24A1/ASPN/ZP1/COL14A1/FBLN5/COL17A1;29
MF;GO:0046873;metal ion transmembrane transporter activity;53/1287;235/12574;2,10250687220472e-08;3,28832074812819e-06;2,83727769491206e-06;TRPM3/KCNJ6/SLC6A13/KCNB1/ATP1A4/SLC12A1/PKD1L3/PKD1L1/ATP1A2/KCND3/SLC6A12/KCNJ10/KCNT2/PKDREJ/SLC6A20/SLC13A3/CACNB2/SLC8A1/SLC5A5/KCNMB2/GRIN3A/KCNN1/KCNS1/GRIK5/SLC9A5/CACNB4/SLC9B1/ASIC4/TRPC1/SLC6A4/CACNA1D/SLC9C2/KCNJ8/KCNMA1/KCNJ13/SLC9A8/SLC22A1/SLC39A5/SLC4A4/CACNA1A/SLC24A4/SNAP25/SLC12A8/SLC13A4/SLC10A1/SLC30A8/SLC4A5/SLC5A11/SLC10A5/SLC1A7/KCNN4/SLC4A8/KCND1;53
MF;GO:0015291;secondary active transmembrane transporter activity;40/1287;160/12574;6,04655838556413e-08;7,88068109585192e-06;6,79972618446774e-06;SLC6A13/SLC12A1/SLC26A4/SLC6A12/SLC35D2/SLC37A2/SLC26A3/SLC16A14/SLC6A20/SLC16A6/SLC13A3/SLC17A8/SLC8A1/SLC5A5/SLC16A9/SLC9A5/SLC45A3/SLCO2B1/SLC9B1/SLC6A4/SLC9C2/SLC35D2/SLC9A8/SLC22A1/SLC26A7/SLC4A4/SLC24A4/SLC25A18/SLC12A8/MFSD2B/SLC13A4/SLC10A1/SLC25A31/SLC16A3/SLC4A5/SLCO6A1/SLC5A11/SLC10A5/SLC1A7/SLC4A8;40
MF;GO:0015081;sodium ion transmembrane transporter activity;26/1287;85/12574;1,84214503561135e-07;2,05793916835439e-05;1,7756616057547e-05;SLC6A13/ATP1A4/SLC12A1/ATP1A2/SLC6A12/SLC6A20/SLC13A3/SLC8A1/SLC5A5/GRIK5/SLC9A5/SLC9B1/ASIC4/SLC6A4/SLC9C2/SLC9A8/SLC22A1/SLC4A4/SLC24A4/SLC13A4/SLC10A1/SLC4A5/SLC5A11/SLC10A5/SLC1A7/SLC4A8;26
MF;GO:0015079;potassium ion transmembrane transporter activity;23/1287;70/12574;2,20629562963605e-07;2,15665397796924e-05;1,86083618236409e-05;KCNJ6/KCNB1/ATP1A4/SLC12A1/ATP1A2/KCND3/KCNJ10/KCNT2/KCNMB2/KCNN1/KCNS1/GRIK5/SLC9A5/SLC9C2/KCNJ8/KCNMA1/KCNJ13/SLC9A8/SLC24A4/SNAP25/SLC12A8/KCNN4/KCND1;23
MF;GO:0015293;symporter activity;26/1287;88/12574;3,94703144672602e-07;3,42953176815527e-05;2,95911948228231e-05;SLC6A13/SLC12A1/SLC6A12/SLC16A14/SLC6A20/SLC16A6/SLC13A3/SLC17A8/SLC5A5/SLC16A9/SLC45A3/SLC6A4/SLC22A1/SLC4A4/SLC24A4/SLC25A18/SLC12A8/MFSD2B/SLC13A4/SLC10A1/SLC16A3/SLC4A5/SLC5A11/SLC10A5/SLC1A7/SLC4A8;26
MF;GO:0015370;solute:sodium symporter activity;16/1287;39/12574;5,07491569244668e-07;3,9685840714933e-05;3,42423258827192e-05;SLC6A13/SLC12A1/SLC6A12/SLC6A20/SLC13A3/SLC5A5/SLC6A4/SLC22A1/SLC4A4/SLC13A4/SLC10A1/SLC4A5/SLC5A11/SLC10A5/SLC1A7/SLC4A8;16
MF;GO:0005509;calcium ion binding;71/1287;386/12574;6,02164971673566e-07;4,28084552589754e-05;3,69366264921298e-05;PCDHB13/LRP2/PCDHB14/PCDHB12/PCDHB15/TLL2/C1S/NECAB1/LRP1B/LTBP2/PCDHB11/PCDHB10/PCDHB16/CUBN/VCAN/PPP3R2/SYT11/FER1L5/PKDREJ/VLDLR/HMCN1/OTOL1/CELSR3/SELP/CDK5R1/CABP4/SCUBE2/SLC8A1/EFCAB6/CAPN8/PLA2G12B/CLEC4A/EFCAB8/NOTCH4/DCHS1/MYL5/ITIH1/RASGRP3/MGP/SYT17/GUCA1B/TBC1D9/CRACR2A/SPOCK2/SPOCK1/PCDH9/CBLB/CDH12/CASQ1/AOC3/SLIT3/MYL1/STAB2/CABP7/PPEF2/EFHB/ASPN/HPCA/PITPNM3/CAPS2/PLCD4/FBLN5/P4HTM/COLEC11/CDH1/SPATA21/NECAB2/MASP2/SYT2/VSNL1/NCALD;71
MF;GO:0022843;voltage-gated cation channel activity;18/1287;54/12574;3,59405186997442e-06;0,000234212380193333;0,000202086600759088;KCNJ6/KCNB1/KCND3/KCNJ10/KCNT2/CACNB2/GRIN3A/KCNN1/KCNS1/CACNB4/CACNA1D/HVCN1/KCNJ8/KCNMA1/KCNJ13/CACNA1A/SNAP25/KCND1;18
MF;GO:0070330;aromatase activity;8/1287;12/12574;4,00419530169781e-06;0,000240867748148284;0,000207829084080024;CYP2C9/CYP2C18/CYP2C19/CYP3A4/CYP2E1/CYP3A7/CYP3A43/CYP2C8;8
MF;GO:0015318;inorganic molecular entity transmembrane transporter activity;72/1287;416/12574;5,05164420130376e-06;0,000282170411815681;0,000243466461130504;TRPM3/KCNJ6/SLC6A13/GRIA4/KCNB1/ATP1A4/SLC12A1/SLC26A4/PKD1L3/PKD1L1/ATP1A2/KCND3/SLC6A12/KCNJ10/SLC37A2/SLC26A3/KCNT2/PKDREJ/SLC6A20/SLC13A3/CACNB2/SLC8A1/SLC5A5/CALHM5/KCNMB2/GRIN3A/KCNN1/KCNS1/GRIK5/SLC9A5/SLC45A3/CACNB4/SLC9B1/P2RX6/ASIC4/TRPC1/CALHM4/SLC6A4/CACNA1D/AQP7/SLC9C2/HVCN1/KCNJ8/KCNMA1/KCNJ13/SLC9A8/SLC22A1/ABCC2/SLC39A5/SLC26A7/CLDN4/SLC4A4/GLRA1/CACNA1A/SLC24A4/SNAP25/P2RX5/SLC25A18/BEST4/SLC12A8/SLC13A4/SLC10A1/SLC30A8/SLC4A5/SLC5A11/SLC10A5/SLC1A7/CLIC2/KCNN4/SLC4A8/GABRR2/KCND1;72
MF;GO:0015294;solute:cation symporter activity;19/1287;62/12574;7,89781358212475e-06;0,000411739348081437;0,000355263053062594;SLC6A13/SLC12A1/SLC6A12/SLC6A20/SLC13A3/SLC5A5/SLC45A3/SLC6A4/SLC22A1/SLC4A4/SLC25A18/SLC12A8/SLC13A4/SLC10A1/SLC4A5/SLC5A11/SLC10A5/SLC1A7/SLC4A8;19
MF;GO:0030246;carbohydrate binding;34/1287;152/12574;8,47794809573243e-06;0,000414359713178922;0,000357523995352927;CNTN2/MGAM/KLRD1/SLC2A3/MRC1/MANBA/PKD1L3/KLRC1/VCAN/CLEC5A/KLRK1/SELP/GPCPD1/P4HA1/PTX3/CLEC4A/EGLN3/DCDC1/KLRC2/C4B/GALNT15/ZG16B/ALDOB/SELE/GALNT8/PPP1R3F/CRYBG1/MRC2/ASGR1/P4HTM/CLEC18A/COLEC11/LMAN1L/GALNT6;34
MF;GO:0022890;inorganic cation transmembrane transporter activity;61/1287;343/12574;1,12443594992149e-05;0,000517240536963885;0,000446293154117445;TRPM3/KCNJ6/SLC6A13/GRIA4/KCNB1/ATP1A4/SLC12A1/PKD1L3/PKD1L1/ATP1A2/KCND3/SLC6A12/KCNJ10/KCNT2/PKDREJ/SLC6A20/SLC13A3/CACNB2/SLC8A1/SLC5A5/CALHM5/KCNMB2/GRIN3A/KCNN1/KCNS1/GRIK5/SLC9A5/SLC45A3/CACNB4/SLC9B1/P2RX6/ASIC4/TRPC1/CALHM4/SLC6A4/CACNA1D/SLC9C2/HVCN1/KCNJ8/KCNMA1/KCNJ13/SLC9A8/SLC22A1/SLC39A5/SLC4A4/CACNA1A/SLC24A4/SNAP25/P2RX5/SLC25A18/SLC12A8/SLC13A4/SLC10A1/SLC30A8/SLC4A5/SLC5A11/SLC10A5/SLC1A7/KCNN4/SLC4A8/KCND1;61
MF;GO:0030020;extracellular matrix structural constituent conferring tensile strength;12/1287;29/12574;1,2405485761001e-05;0,000538949436950154;0,000465024349286645;COL8A1/COL28A1/COL8A2/COL11A2/COL19A1/COL6A6/COL2A1/COL4A4/COL13A1/COL24A1/COL14A1/COL17A1;12
MF;GO:0004112;cyclic-nucleotide phosphodiesterase activity;9/1287;17/12574;1,35970216388672e-05;0,000559624785347059;0,000482863760139271;PDE4C/PDE4D/PDE7B/PDE4B/PDE4C/PDE6G/PDE6C/ADPRM/PDE11A;9
MF;GO:0016712;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen;10/1287;21/12574;1,49151630014825e-05;0,000583182873357966;0,000503190499155278;CYP2C9/CYP2C18/CYP2C19/CYP2A6/CYP3A4/CYP2E1/CYP3A7/CYP3A43/CYP2C8/HMOX1;10
MF;GO:0005267;potassium channel activity;15/1287;45/12574;2,31772021478875e-05;0,000863074860935621;0,000744691056480997;KCNJ6/KCNB1/KCND3/KCNJ10/KCNT2/KCNMB2/KCNN1/KCNS1/GRIK5/KCNJ8/KCNMA1/KCNJ13/SNAP25/KCNN4/KCND1;15
