ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
CC;GO:0031012;extracellular matrix;59/1210;310/13114;5,23299436062694e-08;8,16347120257803e-06;7,36291487232071e-06;VCAN/ADAMTS6/LRRTM4/CCDC80/FLRT3/COL20A1/FN1/TNXB/OTOL1/WNT2B/LTBP2/ABI3BP/FREM1/ADAMTS3/LAMA4/IMPG2/LRRN2/LRIG3/SEMA3B/COL8A2/COL19A1/LOX/COL11A2/COL9A1/SSPOP/CTSS/COL8A1/COL25A1/MGP/ECM1/LRRN3/SPOCK2/HMCN1/KAZALD1/NDNF/COL14A1/PTX3/WNT3/TGFB2/ADAMTS20/SERPINF1/MMP14/PAPLN/COL6A6/TECTA/ITGB4/ADAMTSL4/PCOLCE/ECM2/COL13A1/ITIH1/FBLN5/UCMA/TMEFF1/COL4A4/AEBP1/COL24A1/COL21A1/TGFB3;59
CC;GO:0005581;collagen trimer;18/1210;52/13114;4,21098620684253e-07;4,3939966716797e-05;3,96309641327837e-05;COL20A1/OTOL1/COL8A2/COL19A1/C1QTNF2/LOX/COL11A2/COL9A1/COL8A1/COL25A1/C1QTNF6/COL14A1/C1QL4/COL6A6/COL13A1/COL4A4/COL24A1/COL21A1;18
CC;GO:0009986;cell surface;74/1210;449/13114;5,11626274040512e-07;4,3939966716797e-05;3,96309641327837e-05;LRP2/CNTN2/TF/ANPEP/IL12RB2/BTN3A1/ADAM20/PPFIA4/CEACAM1/ROBO2/CPM/CUBN/IL23R/CLMP/VTCN1/CD226/CSF3R/CLEC5A/KLRK1/CD74/MRC1/CD200R1/ADAM21/RGMA/CD38/CD40LG/ADCYAP1R1/BTN2A2/BSN/ITGAM/AGER/SELE/HAVCR2/EPHA5/CRYAB/ITGA8/ACKR4/ERMAP/ROR2/S1PR1/ITGAL/BTN3A3/AOC3/RAET1E/MBP/SCUBE2/TSHR/C3/NOTCH4/SLITRK6/FAS/JAM2/IL13/CLEC2D/CD80/HHIP/ITGB4/PLXNB3/ADGRA2/HLA-DMA/RSPO2/CD69/LY6G5C/CEACAM8/HHLA2/TMEM8B/TEK/SELP/PROM1/NT5E/ITGA2B/STRC/IL1R1/TGFB3;74
CC;GO:0009897;external side of plasma membrane;36/1210;163/13114;5,63332906625603e-07;4,3939966716797e-05;3,96309641327837e-05;LRP2/TF/ANPEP/IL12RB2/BTN3A1/ADAM20/CUBN/IL23R/VTCN1/CD226/CSF3R/KLRK1/CD74/CD200R1/ADAM21/CD40LG/BTN2A2/ITGAM/SELE/EPHA5/ACKR4/ERMAP/S1PR1/BTN3A3/RAET1E/FAS/IL13/CLEC2D/CD80/CD69/LY6G5C/HHLA2/SELP/NT5E/ITGA2B/IL1R1;36
CC;GO:0098797;plasma membrane protein complex;58/1210;332/13114;1,34152288831561e-06;8,96903873902438e-05;8,08948388292572e-05;TF/KCNJ6/ITGA10/PDE4D/IL23R/KCNB1/KCND3/ATP1B4/CD74/GRIK5/ITGA11/CASP10/GRIA4/DLG4/ERBB3/ABCG8/KCNS1/DCHS1/CATSPERD/KCNN1/ITGAM/ATP1A4/ITGA8/ITGAL/ATP1A2/RYR1/KCNJ8/GRIN3A/HLA-DQA1/CDH1/PDE4B/CACNA1D/TRAF1/SGIP1/FAS/CACNA1H/GPR156/KCNMA1/SNTG1/GJA4/PGM5/APC2/ITGB4/VWC2L/CACNA1A/COL13A1/GJB3/HLA-DMA/KCNMB2/KCNQ2/SKAP1/GJB5/KCND1/CACNA2D4/TLR6/ITGA2B/TLR1/GNGT1;58
CC;GO:0097733;photoreceptor cell cilium;20/1210;80/13114;2,7635427883985e-05;0,00161667253121312;0,00145813244493131;RRH/VCAN/PTGS1/PCDHB15/FAM161A/SLC24A4/GUCA1B/DHRS3/GRK7/ATP1A4/LCA5/SHANK2/PDE6G/RPGRIP1/PDC/PPEF2/USH1C/PROM1/GNGT1/KIF17;20
CC;GO:0062023;collagen-containing extracellular matrix;43/1210;249/13114;4,07443748501613e-05;0,00211870749220839;0,00191093500759236;VCAN/CCDC80/COL20A1/FN1/TNXB/OTOL1/WNT2B/LTBP2/ABI3BP/FREM1/ADAMTS3/LAMA4/IMPG2/SEMA3B/COL8A2/COL19A1/COL11A2/COL9A1/CTSS/COL8A1/COL25A1/MGP/ECM1/HMCN1/KAZALD1/COL14A1/TGFB2/ADAMTS20/SERPINF1/COL6A6/TECTA/ITGB4/ADAMTSL4/PCOLCE/COL13A1/ITIH1/FBLN5/TMEFF1/COL4A4/AEBP1/COL24A1/COL21A1/TGFB3;43
CC;GO:0034703;cation channel complex;24/1210;111/13114;6,03121483236975e-05;0,00282260854154904;0,00254580752397923;KCNJ6/PDE4D/PKD1L1/KCNB1/KCND3/GRIK5/GRIA4/DLG4/KCNS1/CATSPERD/KCNN1/RYR1/KCNJ8/GRIN3A/PDE4B/CACNA1D/CACNA1H/KCNMA1/VWC2L/CACNA1A/KCNMB2/KCNQ2/KCND1/CACNA2D4;24
CC;GO:0097730;non-motile cilium;24/1210;113/13114;8,14377788879421e-05;0,00346480731995972;0,00312502864440811;RRH/VCAN/PTGS1/PKD1L1/PCDHB15/FAM161A/SLC24A4/GUCA1B/DHRS3/GRK7/ATP1A4/LCA5/SHANK2/GPR83/PDE6G/RPGRIP1/PDC/PPEF2/USH1C/PROM1/STRC/DRD2/GNGT1/KIF17;24
CC;GO:0001750;photoreceptor outer segment;15/1210;56/13114;0,000118028847214378;0,00460312504136076;0,00415171646780401;RRH/VCAN/PTGS1/SLC24A4/GUCA1B/DHRS3/GRK7/ATP1A4/SHANK2/PDE6G/PDC/PPEF2/USH1C/PROM1/GNGT1;15
CC;GO:0097731;9+0 non-motile cilium;20/1210;90/13114;0,000163291068192971;0,00571682482377001;0,00515620052706202;RRH/VCAN/PTGS1/PCDHB15/FAM161A/SLC24A4/GUCA1B/DHRS3/GRK7/ATP1A4/LCA5/SHANK2/PDE6G/RPGRIP1/PDC/PPEF2/USH1C/PROM1/GNGT1/KIF17;20
CC;GO:0098636;protein complex involved in cell adhesion;9/1210;24/13114;0,000171016127206795;0,00571682482377001;0,00515620052706202;ITGA10/ITGA11/ITGAM/ITGA8/ITGAL/JAM2/CD80/ITGB4/ITGA2B;9
CC;GO:0098802;plasma membrane signaling receptor complex;20/1210;99/13114;0,000616881534046556;0,0192467038622525;0,0173592628177312;TF/ITGA10/IL23R/GRIK5/ITGA11/GRIA4/DLG4/ERBB3/ITGAM/ITGA8/ITGAL/GRIN3A/TRAF1/GPR156/ITGB4/VWC2L/SKAP1/TLR6/ITGA2B/TLR1;20
CC;GO:0000137;Golgi cis cisterna;7/1210;18/13114;0,000714811358603647;0,0197528643260667;0,0178157863129841;GOLGA6B/GOLGA6C/GOLGA8R/GOLGA8N/GOLGA6A/XYLT1/GOLGA8T;7
CC;GO:0008076;voltage-gated potassium channel complex;10/1210;34/13114;0,000717518575946868;0,0197528643260667;0,0178157863129841;KCNJ6/KCNB1/KCND3/KCNS1/KCNN1/KCNJ8/KCNMA1/KCNMB2/KCNQ2/KCND1;10
CC;GO:0072562;blood microparticle;14/1210;60/13114;0,000908706808307151;0,0228296710151303;0,0205908638710464;TF/C1S/ALB/FN1/C4A/ZNF177/CFB/KDM4D/C3/HP/ITIH1/ACTA1/ITGA2B/HPR;14
CC;GO:0034705;potassium channel complex;11/1210;41/13114;0,00092684561813563;0,0228296710151303;0,0205908638710464;KCNJ6/KCNB1/KCND3/GRIK5/KCNS1/KCNN1/KCNJ8/KCNMA1/KCNMB2/KCNQ2/KCND1;11
CC;GO:0005930;axoneme;20/1210;103/13114;0,00104084196616056;0,0243557020081572;0,0219672436015993;DNAH11/DNAH10/DNHD1/DNAI4/CFAP54/TTC30B/SPAG6/LCA5/CFAP70/RSPH4A/DNAJB13/HYDIN/CFAP43/RPGRIP1/DNALI1/CFAP251/CFAP206/DNAI7/KIF17/SAXO2;20
CC;GO:0098552;side of membrane;48/1210;334/13114;0,00130113376344735;0,0283641974771325;0,0255826432486058;LRP2/TF/ANPEP/IL12RB2/BTN3A1/ADAM20/CUBN/IL23R/VTCN1/CD226/AKAP5/CSF3R/KLRK1/CD74/DLG4/CD200R1/ADAM21/CD40LG/BTN2A2/ITGAM/SELE/RGS1/EPHA5/ACKR4/ERMAP/S1PR1/BTN3A3/RAET1E/HLA-DQA1/CDH1/TRAF1/FAS/PTPN22/GFAP/SNAP25/IL13/CLEC2D/CD80/PGM5/CD69/LY6G5C/HHLA2/SELP/NT5E/ITGA2B/SLA/GNGT1/IL1R1;48
CC;GO:0097014;ciliary plasm;20/1210;105/13114;0,00133335971046349;0,0283641974771325;0,0255826432486058;DNAH11/DNAH10/DNHD1/DNAI4/CFAP54/TTC30B/SPAG6/LCA5/CFAP70/RSPH4A/DNAJB13/HYDIN/CFAP43/RPGRIP1/DNALI1/CFAP251/CFAP206/DNAI7/KIF17/SAXO2;20
CC;GO:0034702;ion channel complex;25/1210;144/13114;0,0014557035772237;0,0296204032235083;0,0267156583279955;KCNJ6/PDE4D/PKD1L1/KCNB1/KCND3/GRIK5/GRIA4/DLG4/KCNS1/CATSPERD/KCNN1/RYR1/KCNJ8/GRIN3A/PDE4B/CACNA1D/CACNA1H/KCNMA1/VWC2L/CACNA1A/KCNMB2/KCNQ2/TTYH2/KCND1/CACNA2D4;25
CC;GO:0097060;synaptic membrane;36/1210;235/13114;0,00166451562180684;0,0317961774790125;0,0286780638081062;CNTN2/LRRTM4/KCNB1/KCND3/FLRT3/DLG2/SNCAIP/GRIK5/GRIA4/DLG4/NTRK3/SLC16A3/ANK2/SYT11/STX1B/CHRM5/SLC8A1/LHFPL4/DGKI/NRP2/CRYAB/SHANK2/ITGA8/SLC6A4/RIMS3/GRIN3A/GRIP2/DNM1/SNAP25/KCNMA1/P2RX6/COL13A1/KCND1/PRRT2/DRD2/SHC4;36
CC;GO:0005891;voltage-gated calcium channel complex;8/1210;26/13114;0,0017656747430057;0,0317961774790125;0,0286780638081062;PDE4D/CATSPERD/RYR1/PDE4B/CACNA1D/CACNA1H/CACNA1A/CACNA2D4;8
CC;GO:0031225;anchored component of membrane;16/1210;78/13114;0,00176645430438959;0,0317961774790125;0,0286780638081062;CNTN2/CPM/ART4/RGMA/CPO/NRN1/MDGA2/EFNA1/TECTA/CEACAM8/CD160/RAB3B/EFNA3/NT5E/RAB3A/SPACA4;16
CC;GO:0045211;postsynaptic membrane;27/1210;163/13114;0,00196437341616795;0,0340491392135778;0,0307100873248869;CNTN2/LRRTM4/KCNB1/KCND3/FLRT3/DLG2/GRIK5/GRIA4/DLG4/NTRK3/SLC16A3/ANK2/CHRM5/SLC8A1/LHFPL4/NRP2/SHANK2/SLC6A4/GRIN3A/GRIP2/KCNMA1/P2RX6/COL13A1/KCND1/PRRT2/DRD2/SHC4;27
CC;GO:0008305;integrin complex;7/1210;21/13114;0,00204094682665825;0,0341129683884308;0,0307676570484947;ITGA10/ITGA11/ITGAM/ITGA8/ITGAL/ITGB4/ITGA2B;7
CC;GO:0060076;excitatory synapse;8/1210;27/13114;0,00230893987638655;0,0372615124878933;0,033607437039238;AKAP5/DLG4/SLC16A3/SYT11/BSN/SLC17A8/PDE4B/P2RX6;8
MF;GO:0004888;transmembrane signaling receptor activity;104/1160;495/12842;8,4890197850637e-17;6,49410013557373e-14;5,91550641864439e-14;TAS2R4/OR2AT4/PTGER3/KLRD1/IL12RB2/GPR61/RRH/NPR3/CELSR3/ROBO2/IL23R/IL17RE/VLDLR/HRH4/OR4F3/CSF3R/OR9A4/CD74/GRIK5/HCAR1/PRLHR/ITGA11/GRIA4/GPR85/TAS2R5/NTRK3/MRC1/BTK/ERBB3/CD200R1/PTAFR/ADCYAP1R1/CHRM5/KLRC1/EPHA6/AGER/VN1R1/NRP2/SELE/EPHA5/SSTR2/OR4F17/ACKR4/OR9A1P/GPR19/ROR2/OR11H4/S1PR1/TAS2R3/PTCH2/OR5AU1/ITGAL/PTGER4/PECAM1/GPR32/NPY6R/LHCGR/HCAR2/GPR151/LGR5/GRIN3A/ADGRB3/HLA-DQA1/HTR2C/GPR83/TAS2R38/GNRHR/TSHR/OR1F1/MATK/DYRK4/TIE1/FAS/OR1L6/GPR156/LILRA6/NRXN2/CLEC2D/P2RX6/HCAR3/EVI2A/PLXNB3/RORB/ADGRA2/JAK3/PROKR1/OR1F2P/CD69/FCGR1A/CD160/TEK/EFNA3/OR52W1/TLR6/ADGRF3/OR8D1/MILR1/TLR1/DRD2/OR1L1/CYSLTR1/IL1R1/OR10AD1/TAS2R7;104
MF;GO:0004930;G protein-coupled receptor activity;56/1160;209/12842;4,26917042966506e-14;1,63295768934688e-11;1,48746885496751e-11;TAS2R4/OR2AT4/PTGER3/GPR61/RRH/NPR3/CELSR3/HRH4/OR4F3/OR9A4/HCAR1/PRLHR/GPR85/TAS2R5/PTAFR/ADCYAP1R1/CHRM5/VN1R1/SSTR2/OR4F17/ACKR4/OR9A1P/GPR19/OR11H4/S1PR1/TAS2R3/OR5AU1/PTGER4/GPR32/NPY6R/LHCGR/HCAR2/GPR151/LGR5/ADGRB3/HTR2C/GPR83/TAS2R38/GNRHR/TSHR/OR1F1/OR1L6/GPR156/HCAR3/RORB/ADGRA2/PROKR1/OR1F2P/OR52W1/ADGRF3/OR8D1/DRD2/OR1L1/CYSLTR1/OR10AD1/TAS2R7;56
MF;GO:0015079;potassium ion transmembrane transporter activity;23/1160;74/12842;7,10636584174095e-08;1,81212328964394e-05;1,65067164464299e-05;KCNJ6/KCNB1/KCND3/GRIK5/KCNJ10/SLC12A1/SLC24A5/SLC24A4/SLC9C2/SLC9A5/KCNS1/SLC9A8/KCNN1/ATP1A4/ATP1A2/KCNJ8/KCNJ12/SNAP25/KCNMA1/KCNMB2/KCNQ2/KCNT1/KCND1;23
MF;GO:0022843;voltage-gated cation channel activity;20/1160;60/12842;1,38613258903435e-07;2,6509785765282e-05;2,41478887879143e-05;KCNJ6/KCNB1/KCND3/KCNJ10/KCNS1/KCNN1/RYR1/KCNJ8/GRIN3A/KCNJ12/CACNA1D/CACNA1H/SNAP25/KCNMA1/HVCN1/CACNA1A/KCNQ2/KCNT1/KCND1/CACNA2D4;20
MF;GO:0005201;extracellular matrix structural constituent;27/1160;104/12842;3,37763557516549e-07;4,49925169791309e-05;4,0983895755328e-05;VCAN/FN1/TNXB/OTOL1/LTBP2/ABI3BP/LAMA4/IMPG2/COL8A2/COL19A1/COL11A2/COL9A1/COL8A1/COL25A1/MGP/ECM1/HMCN1/COL14A1/COL6A6/TECTA/PCOLCE/COL13A1/FBLN5/COL4A4/AEBP1/COL24A1/COL21A1;27
MF;GO:0004984;olfactory receptor activity;14/1160;33/12842;3,5288248611083e-07;4,49925169791309e-05;4,0983895755328e-05;OR2AT4/OR4F3/OR9A4/OR4F17/OR9A1P/OR11H4/OR5AU1/OR1F1/OR1L6/OR1F2P/OR52W1/OR8D1/OR1L1/OR10AD1;14
MF;GO:0046873;metal ion transmembrane transporter activity;45/1160;247/12842;3,79833564025721e-06;0,00038222545057485;0,000348170964266324;TRPM3/KCNJ6/PKD1L1/PKDREJ/KCNB1/KCND3/SLC6A13/SLC6A12/GRIK5/KCNJ10/SLC12A1/SLC24A5/SLC24A4/SLC9C2/SLC9A5/KCNS1/SLC9A8/KCNN1/SLC8A1/ATP1A4/SLC5A5/SLC1A7/SLC13A5/SLC6A4/ATP1A2/RYR1/KCNJ8/GRIN3A/KCNJ12/SLC10A1/CACNA1D/SLC13A4/SLC6A20/CACNA1H/SNAP25/KCNMA1/CACNA1A/KCNMB2/SLC13A3/KCNQ2/KCNT1/KCND1/CACNA2D4/SLC30A8/ASIC4;45
MF;GO:0030545;signaling receptor regulator activity;41/1160;217/12842;3,99712889490039e-06;0,00038222545057485;0,000348170964266324;SEMA3A/FLRT3/CXCL2/GDF7/TG/IL17F/LTA/SEMA6D/WNT2B/LTB/IL34/CD40LG/CSF1/FGF7/SEMA3B/NRG4/IFNA5/ADA2/LIF/CXCL3/PATE1/ESR2/OSM/TNFSF13/PROK1/GDF9/WNT3/FGF23/TGFB2/IL13/SEMA3D/TAFA2/SEMA3E/FNDC5/FGF11/CNTF/PATE4/IL31/CORT/TGFB3/MRAP2;41
MF;GO:0015081;sodium ion transmembrane transporter activity;22/1160;86/12842;5,29197911689729e-06;0,000424326827259196;0,000386521306701875;SLC6A13/SLC6A12/GRIK5/SLC12A1/SLC24A5/SLC24A4/SLC9C2/SLC9A5/SLC9A8/SLC8A1/ATP1A4/SLC5A5/SLC1A7/SLC13A5/SLC6A4/ATP1A2/SLC10A1/SLC13A4/SLC6A20/CACNA1H/SLC13A3/ASIC4;22
MF;GO:0005249;voltage-gated potassium channel activity;13/1160;35/12842;5,54675591188492e-06;0,000424326827259196;0,000386521306701875;KCNJ6/KCNB1/KCND3/KCNJ10/KCNS1/KCNN1/KCNJ8/KCNJ12/SNAP25/KCNMA1/KCNQ2/KCNT1/KCND1;13
MF;GO:0030020;extracellular matrix structural constituent conferring tensile strength;12/1160;32/12842;1,13765682960893e-05;0,000791188613318937;0,000720697436556087;COL8A2/COL19A1/COL11A2/COL9A1/COL8A1/COL25A1/COL14A1/COL6A6/COL13A1/COL4A4/COL24A1/COL21A1;12
MF;GO:0008081;phosphoric diester hydrolase activity;18/1160;66/12842;1,44788687084994e-05;0,000795498260283745;0,000724623114286672;PDE4D/PDE4C/PLCE1/PDE7B/MPPED2/CHRM5/GPCPD1/PLCXD2/PLCD4/HMOX1/PDE4B/PDE6G/GDPD5/PDE1B/PDE8B/PLCXD1/GDPD1/PDE11A;18
MF;GO:0048018;receptor ligand activity;37/1160;198/12842;1,50962044141919e-05;0,000795498260283745;0,000724623114286672;SEMA3A/FLRT3/CXCL2/GDF7/TG/IL17F/LTA/SEMA6D/WNT2B/LTB/IL34/CD40LG/CSF1/FGF7/SEMA3B/NRG4/IFNA5/ADA2/LIF/CXCL3/OSM/TNFSF13/PROK1/GDF9/WNT3/FGF23/TGFB2/IL13/SEMA3D/TAFA2/SEMA3E/FNDC5/FGF11/CNTF/IL31/CORT/TGFB3;37
MF;GO:0005125;cytokine activity;21/1160;85/12842;1,54122162488303e-05;0,000795498260283745;0,000724623114286672;CXCL2/GDF7/IL17F/LTA/WNT2B/LTB/IL34/CD40LG/CSF1/IFNA5/LIF/CXCL3/OSM/TNFSF13/GDF9/WNT3/TGFB2/IL13/CNTF/IL31/TGFB3;21
MF;GO:0005267;potassium channel activity;15/1160;49/12842;1,64313526274237e-05;0,000795498260283745;0,000724623114286672;KCNJ6/KCNB1/KCND3/GRIK5/KCNJ10/KCNS1/KCNN1/KCNJ8/KCNJ12/SNAP25/KCNMA1/KCNMB2/KCNQ2/KCNT1/KCND1;15
MF;GO:0001217;DNA-binding transcription repressor activity;45/1160;261/12842;1,66378721105097e-05;0,000795498260283745;0,000724623114286672;ZBTB20/HES1/JUN/ZNF3/SOX6/BHLHE40/HIVEP1/ZNF596/MXI1/PROX1/ZBTB37/ZNF764/ZBTB25/ZNF619/ZNF439/ZNF77/ZNF555/ZFP37/ZBTB26/ZNF705A/ZNF891/ZNF560/ZNF177/NR2F1/VSX2/ZNF25/ZNF20/ZNF239/ZNF391/ETV7/NFATC2/ZBTB16/ZNF79/BHLHE41/IRF8/BCL6B/ZNF425/ZNF669/PRRX1/ZNF705EP/ZNF572/AEBP1/ZNF491/TBX15/POU6F1;45
MF;GO:0030246;carbohydrate binding;31/1160;157/12842;2,40141638764054e-05;0,00103849190558565;0,000945967170963466;MGAM/CNTN2/KLRD1/ALDOB/VCAN/MANBA/CLEC5A/KLRK1/MRC1/EGLN3/FREM1/P4HA1/GALNT16/KLRC1/GPCPD1/SELE/SLC2A3/ZG16B/MRC2/PTX3/HK3/P4HTM/DCDC1/CLEC2D/ASGR1/CD69/GALNT15/SELP/CRYBG1/GALNT9/PPP1R3F;31
MF;GO:0005261;cation channel activity;32/1160;165/12842;2,60268178179076e-05;0,00103849190558565;0,000945967170963466;TRPM3/KCNJ6/PKD1L1/PKDREJ/KCNB1/KCND3/GRIK5/GRIA4/KCNJ10/SLC24A5/SLC24A4/KCNS1/KCNN1/CALHM4/CALHM5/RYR1/KCNJ8/GRIN3A/KCNJ12/CACNA1D/CACNA1H/SNAP25/KCNMA1/P2RX6/HVCN1/CACNA1A/KCNMB2/KCNQ2/KCNT1/KCND1/CACNA2D4/ASIC4;32
MF;GO:0001227;DNA-binding transcription repressor activity, RNA polymerase II-specific;44/1160;258/12842;2,7133925311979e-05;0,00103849190558565;0,000945967170963466;ZBTB20/HES1/JUN/ZNF3/BHLHE40/HIVEP1/ZNF596/MXI1/PROX1/ZBTB37/ZNF764/ZBTB25/ZNF619/ZNF439/ZNF77/ZNF555/ZFP37/ZBTB26/ZNF705A/ZNF891/ZNF560/ZNF177/NR2F1/VSX2/ZNF25/ZNF20/ZNF239/ZNF391/ETV7/NFATC2/ZBTB16/ZNF79/BHLHE41/IRF8/BCL6B/ZNF425/ZNF669/PRRX1/ZNF705EP/ZNF572/AEBP1/ZNF491/TBX15/POU6F1;44
MF;GO:0015293;symporter activity;21/1160;88/12842;2,71501151787097e-05;0,00103849190558565;0,000945967170963466;SLC16A14/SLC45A3/SLC6A13/SLC6A12/SLC16A9/SLC12A1/SLC24A5/SLC24A4/SLC16A3/SLC16A6/SLC5A5/SLC17A8/SLC1A7/SLC13A5/SLC6A4/SLC10A1/SLC13A4/SLC6A20/SLC25A18/SLC13A3/MFSD2B;21
MF;GO:0004114;3',5'-cyclic-nucleotide phosphodiesterase activity;8/1160;16/12842;2,87625550972092e-05;0,00104073157186131;0,000948007293528983;PDE4D/PDE4C/PDE7B/PDE4B/PDE6G/PDE1B/PDE8B/PDE11A;8
MF;GO:0030546;signaling receptor activator activity;37/1160;204/12842;2,99295353999332e-05;0,00104073157186131;0,000948007293528983;SEMA3A/FLRT3/CXCL2/GDF7/TG/IL17F/LTA/SEMA6D/WNT2B/LTB/IL34/CD40LG/CSF1/FGF7/SEMA3B/NRG4/IFNA5/ADA2/LIF/CXCL3/OSM/TNFSF13/PROK1/GDF9/WNT3/FGF23/TGFB2/IL13/SEMA3D/TAFA2/SEMA3E/FNDC5/FGF11/CNTF/IL31/CORT/TGFB3;37
MF;GO:0015291;secondary active transmembrane transporter activity;31/1160;161/12842;4,00132828736107e-05;0,00133087658253531;0,0012123017511364;SLC16A14/SLC45A3/SLC6A13/SLC6A12/SLC16A9/SLC12A1/SLC37A2/SLC24A5/SLC24A4/SLC26A4/SLC9C2/SLC9A5/SLC16A3/SLC9A8/SLC35D2/SLC16A6/SLC8A1/SLC5A5/SLC17A8/SLC1A7/SLC13A5/SLC6A4/SLC10A1/SLC13A4/SLCO2B1/SLC6A20/SLC25A18/SLC26A7/SLCO1A2/SLC13A3/MFSD2B;31
MF;GO:0004115;3',5'-cyclic-AMP phosphodiesterase activity;7/1160;13/12842;5,07617758788904e-05;0,00161803160613963;0,00147387261543094;PDE4D/PDE4C/PDE7B/PDE4B/PDE1B/PDE8B/PDE11A;7
MF;GO:0005509;calcium ion binding;61/1160;409/12842;5,99809235114919e-05;0,00183541625945165;0,00167188932061506;LRP2/C1S/PCDHB14/PCDHB13/CELSR3/PCDHB12/VCAN/PKDREJ/CUBN/VLDLR/PCDHB15/LRP1B/PCDHB9/RASGRP1/PCDHB10/PCDH9/OTOL1/PCDHB4/TLL2/PCDHB11/GUCA1B/LTBP2/CABP4/FER1L5/PCDH10/CDK5R1/SYT11/PCDHB16/RASGRP3/DCHS1/PPP3R2/SLC8A1/PLCD4/PITPNM3/AOC3/RYR1/NECAB1/MGP/CDH1/SCUBE2/SPOCK2/HMCN1/NOTCH4/SYT2/RASGRP2/P4HTM/CAPN8/CASQ1/PPEF2/PLA2G12B/SYT17/ITIH1/FBLN5/CD69/PCDH18/ASTN2/EFCAB8/SELP/MASP2/NHSL2/CDHR4;61
MF;GO:0001653;peptide receptor activity;14/1160;49/12842;7,33760504621619e-05;0,00215894917705976;0,00196659697999802;NPR3/NPR2/PRLHR/ADCYAP1R1/SSTR2/ACKR4/GPR32/NPY6R/LHCGR/LGR5/GPR83/TSHR/PROKR1/CYSLTR1;14
MF;GO:0004112;cyclic-nucleotide phosphodiesterase activity;8/1160;18/12842;8,29409563428128e-05;0,00231209064458414;0,00210609426448531;PDE4D/PDE4C/PDE7B/PDE4B/PDE6G/PDE1B/PDE8B/PDE11A;8
MF;GO:0005244;voltage-gated ion channel activity;20/1160;88/12842;8,7647880644366e-05;0,00231209064458414;0,00210609426448531;KCNJ6/KCNB1/KCND3/KCNJ10/KCNS1/KCNN1/RYR1/KCNJ8/GRIN3A/KCNJ12/CACNA1D/CACNA1H/SNAP25/KCNMA1/HVCN1/CACNA1A/KCNQ2/KCNT1/KCND1/CACNA2D4;20
MF;GO:0022832;voltage-gated channel activity;20/1160;88/12842;8,7647880644366e-05;0,00231209064458414;0,00210609426448531;KCNJ6/KCNB1/KCND3/KCNJ10/KCNS1/KCNN1/RYR1/KCNJ8/GRIN3A/KCNJ12/CACNA1D/CACNA1H/SNAP25/KCNMA1/HVCN1/CACNA1A/KCNQ2/KCNT1/KCND1/CACNA2D4;20
MF;GO:0008528;G protein-coupled peptide receptor activity;13/1160;46/12842;0,000149229257901773;0,00380534607649521;0,00346630767477101;NPR3/PRLHR/ADCYAP1R1/SSTR2/ACKR4/GPR32/NPY6R/LHCGR/LGR5/GPR83/TSHR/PROKR1/CYSLTR1;13
MF;GO:0022890;inorganic cation transmembrane transporter activity;53/1160;354/12842;0,000162715217135067;0,00401539164865569;0,00365763917634684;TRPM3/KCNJ6/PKD1L1/PKDREJ/KCNB1/SLC45A3/KCND3/SLC6A13/SLC6A12/ATP1B4/GRIK5/GRIA4/KCNJ10/SLC12A1/SLC24A5/SLC24A4/SLC9C2/SLC9A5/KCNS1/SLC9A8/KCNN1/SLC8A1/ATP1A4/SLC5A5/SLC1A7/SLC13A5/SLC6A4/ATP1A2/CALHM4/CALHM5/RYR1/KCNJ8/GRIN3A/KCNJ12/SLC10A1/CACNA1D/SLC13A4/SLC6A20/CACNA1H/SNAP25/KCNMA1/P2RX6/SLC25A18/HVCN1/CACNA1A/KCNMB2/SLC13A3/KCNQ2/KCNT1/KCND1/CACNA2D4/SLC30A8/ASIC4;53
MF;GO:0004252;serine-type endopeptidase activity;16/1160;67/12842;0,000237726447679257;0,00568314788983223;0,00517680619617329;C1S/PRSS37/C2/TLL2/PRSS12/CFB/TMPRSS12/CTSS/PRSS27/HP/PRSS53/MMP14/TMPRSS11A/MASP2/TMPRSS11D/HPR;16
MF;GO:0001228;DNA-binding transcription activator activity, RNA polymerase II-specific;50/1160;337/12842;0,000307145439431056;0,00712018973226538;0,00648581438288226;ZNF850/SOX4/ZNF585A/CSRNP3/JUN/ZNF594/SCX/HOXC4/CARF/ZNF717/ZNF780B/ZNF226/ESRRG/MAF/HOXA1/ZNF484/HLF/ZNF814/HOXA13/DBP/ZNF112/HOXB3/NFKB2/LHX3/IRF4/ESRRB/NR5A2/ZNF521/TFCP2L1/IRF1/NFATC2/ZBTB16/ZNF606/IRF5/MEIS1/ZNF225/ZNF345/ZNF658/SPIB/KLF7/RORB/ALX4/ISL1/PAX9/ZNF485/PRRX1/NR1I3/ZNF600/JUNB/EBF2;50
MF;GO:0015370;solute:sodium symporter activity;11/1160;38/12842;0,000380003310304435;0,0085500744818498;0,00778830313998564;SLC6A13/SLC6A12/SLC12A1/SLC5A5/SLC1A7/SLC13A5/SLC6A4/SLC10A1/SLC13A4/SLC6A20/SLC13A3;11
