ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0071375;cellular response to peptide hormone stimulus;79/3278;226/12552;0,00187031942872812;0,0243975353793804;0,0211110792901144;PARP1/RAB10/RANGAP1/SLC39A14/SYAP1/PTPN11/RAB31/GSTP1/CDK4/SMARCC1/MARS1/SLC27A4/PKM/NUCKS1/YWHAG/ADCY6/PRKCI/PTPN1/APEX1/AHCYL1/SELENOS/ROCK2/SIRT1/NCOA5/RAP1B/MEN1/RAB8A/XBP1/PXN/OSBPL8/CCNA2/CDC5L/PIK3R2/CYBA/GCLC/GRB10/MAX/USO1/CYFIP1/TSC2/EPRS1/ATP2B1/SHC1/OPA1/MYO1C/APRT/SRSF5/CPS1/GRB2/EIF4EBP2/RELA/CSK/GNAI2/IDE/FYN/AKT1/PIP4K2C/PRKCD/NDEL1/POR/HSF1/MAP1B/IGF1R/RAB13/CAPN10/GSK3A/BCAR1/CCND3/BAIAP2/FOXO4/LPIN3/VAMP2/NR4A1/WDTC1/ESRRA/PDK2/AGTRAP/CAV1/SLC2A8;79
BP;GO:0018208;peptidyl-proline modification;23/3278;50/12552;0,00187363770600447;0,0243975353793804;0,0211110792901144;PPIB/PPIA/FKBP1A/PRDX4/PTPA/FKBP4/P4HB/FKBP3/PPIF/FKBP2/FKBP8/PIN1/EGLN2/FKBP5/OGFOD1/ERO1A/FKBP14/PPIC/PPID/AIP/P4HA2/P3H2/FKBP1B;23
BP;GO:0018196;peptidyl-asparagine modification;13/3278;23/12552;0,001901688823609;0,0246451644218782;0,0213253516036664;RPN2/MAGT1/RPN1/DDOST/DAD1/UBE2J1/OST4/OSTC/STT3B/STT3A/DERL3/ALG8/MGAT2;13
BP;GO:0051383;kinetochore organization;13/3278;23/12552;0,001901688823609;0,0246451644218782;0,0213253516036664;CENPF/DLGAP5/CENPN/CENPX/CENPE/CENPW/SMC2/SMC4/NDC80/CENPA/CENPT/NUF2/CDT1;13
BP;GO:0051346;negative regulation of hydrolase activity;81/3278;233/12552;0,00196990891139135;0,0254687749302161;0,0220380181281871;TMBIM6/ANXA2/APLP2/DHCR24/ARL6IP1/CNN3/PEBP1/ANXA1/SERPINH1/RCC2/FKBP1A/SLC39A14/SORT1/PARK7/TMED2/PTTG1/GPX1/TMED10/PRDX3/SLC27A4/MAGEA3/CRIM1/PTPA/PRNP/TIMP1/RPS6KA3/ABCE1/CST3/GPI/ROCK2/PPIF/LAMTOR5/CAST/USP14/HERPUD1/RDX/SPINT2/DNAJB6/ATP5IF1/TRIAP1/CSTB/DDX3X/RNF34/CD44/PRDX5/BIRC5/ARL2/RRP1B/GNAI2/IGBP1/UBE2Z/APP/AKT1/POR/SERPINB1/LGALS3/FURIN/PAK2/KLF4/OXA1L/PPP1R11/PIH1D1/APOC1/SERPINB6/GPC3/PCSK1N/SNCA/UBE2O/PAM16/AIP/BCL2L12/NR4A1/SERPINI1/LXN/RPS6KA1/TIMP3/HRAS/FKBP1B/PPP1R35/SERPINB9/STYXL1;81
BP;GO:0045931;positive regulation of mitotic cell cycle;40/3278;101/12552;0,00201633575981174;0,0260073945757278;0,0225040833215271;CCNB1/EIF4G1/ANXA1/UBE2C/RCC2/ESPL1/DLGAP5/PTPN11/CDK4/CDC25B/APEX1/LGMN/TFDP1/CDC23/RB1/TMOD3/RDX/POLDIP2/DUSP3/RAB11A/CDC16/MEPCE/MECP2/DDX3X/CUL3/PRKCA/APP/DYNLT3/AKT1/LSM10/HSF1/CDK1/CDC25C/CCND3/DBF4B/ANAPC11/EIF4EBP1/CDT1/HSPA2/SPHK1;40
BP;GO:0042593;glucose homeostasis;62/3278;171/12552;0,00207625803691419;0,026717131720292;0,0231182157287987;SLC16A1/RPS6/DYNLL1/SLC39A14/PTPN11/SMARCB1/KIF5B/RACK1/RAC1/PARK7/HMGCR/NME1/NUCKS1/ENY2/ADIPOR2/POLG/MAP4K4/GPI/SIRT1/NCOA5/MEN1/TRA2B/NME2/XBP1/NADK/PYGL/PIK3R2/CYBA/GCLC/CDK16/PHPT1/SMARCA4/OPA1/HK1/SRI/SELENOT/SRF/CRY1/BAD/OSBP/HMGN3/STX4/AKT1/PPP3CA/JAGN1/GCLM/FOXK1/WFS1/IGF1R/AACS/PIH1D1/ZBED6/MPC2/SLC29A1/PRKACA/C2CD2L/LRP5/ASPSCR1/PDK2/RAB11B/FKBP1B/PPARD;62
BP;GO:0044839;cell cycle G2/M phase transition;51/3278;136/12552;0,00220733620600276;0,028337003152826;0,0245198833038325;CCNB1/AURKA/CALM1/CALM3/CALM2/CENPF/NPM1/RCC2/PLK1/ENSA/KHDRBS1/AURKB/CDK4/MACROH2A1/CCNB2/CDK2/FHL1/ABCB1/CDC25B/DNM2/ARPP19/RAD21/NOP53/CCNA2/RAB11A/MECP2/BABAM1/FOXM1/KIF14/BRCC3/FBXL3/DYRK3/APP/NAE1/NBN/ATF5/CCNY/PPME1/CDK1/SYF2/CDC25C/CHFR/DBF4B/ZFYVE19/FOXO4/MIIP/LCMT1/HSPA2/CDKN1A/KDM8/CHMP4C;51
BP;GO:0032204;regulation of telomere maintenance;33/3278;80/12552;0,00221299707851163;0,0283429860571818;0,0245250602844691;PARP1/CTNNB1/CCT7/HNRNPA1/CCT4/HNRNPC/AURKB/HNRNPA2B1/CCT2/UPF1/CCT3/CCT5/XRCC5/USP7/DKC1/CCT6A/TCP1/EXOSC10/TERF2IP/GNL3/CCT8/SMG5/NEK2/PIF1/HNRNPD/NEK7/NBN/MAPK3/ERCC1/SLX1A/TINF2/MAP2K7/SIRT6;33
BP;GO:2001236;regulation of extrinsic apoptotic signaling pathway;44/3278;114/12552;0,002258556127871;0,0288587405940613;0,0249713404005952;PDIA3/HSPA1B/CTNNA1/PRDX2/CTTN/TNFRSF12A/LMNA/PARK7/PPP1CA/PEA15/GPX1/GSTP1/HMGB2/PSME3/MCL1/TGFBR1/ITM2C/PPP2R1B/GCLC/RIPK1/BID/DDX3X/RNF34/DEDD2/FAIM/RELA/FGFR1/ITGAV/HYAL2/ZC3HC1/STX4/FYN/AKT1/GCLM/LGALS3/PAK2/DAPK3/HSPA1A/BCL2L12/FADD/TRAF2/LTBR/TIMP3/CAV1;44
BP;GO:0072331;signal transduction by p53 class mediator;55/3278;149/12552;0,00228977886556297;0,0291893305853074;0,0252573984556073;UBB/RPS15/EIF5A/RPS20/AURKA/MIF/ANKRD1/HNRNPK/NPM1/RPS7/SNW1/AURKB/GTSE1/RPL5/PTTG1IP/PERP/BAG6/PRMT5/PSMD10/TMEM109/USP7/ZMPSTE24/MSH2/HINT1/SIRT1/TAF9B/NOP53/TRIAP1/MTOR/CDIP1/TAF9/RNF34/FOXM1/RPL26/CD44/MYBBP1A/RRS1/DYRK3/YJU2/CASP2/AKT1/NBN/HEXIM1/MAGEA2B/TP53BP2/KAT5/SMYD2/TP53/PIP4P1/MSX1/PPP1R13B/EEF1E1/BAX/PDK2/CDKN1A;55
BP;GO:0006337;nucleosome disassembly;10/3278;16/12552;0,0023389602508997;0,0296134691268115;0,025624403656766;SMARCB1/SUPT16H/SMARCC1/SET/GRWD1/SMARCD1/SMARCA4/SMARCD2/HMGA1/H2AW;10
BP;GO:0090083;regulation of inclusion body assembly;10/3278;16/12552;0,0023389602508997;0,0296134691268115;0,025624403656766;HSPA1B/CLU/DNAJB1/DNAJB6/PSMC5/CDC34/PSMC6/HSF1/HSPA1A/HSPA2;10
BP;GO:0051972;regulation of telomerase activity;21/3278;45/12552;0,00233933379649116;0,0296134691268115;0,025624403656766;HSP90AA1/CTNNB1/HSP90AB1/CCT4/AURKB/HNRNPA2B1/PTGES3/CCT2/XRCC5/DKC1/TCP1/PARP4/MEN1/NEK2/PIF1/HNRNPD/NEK7/MAPK3/KLF4/TP53/MAP2K7;21
BP;GO:0000027;ribosomal large subunit assembly;14/3278;26/12552;0,00237677472193846;0,0299484593138481;0,0259142691817041;RPL24/RPL10/RPL6/RPL23A/RPL3/RPLP0/RPL5/MRPL20/DHX30/NOP53/RRS1/RPLP0P6/TRAF7/MRTO4;14
BP;GO:1902253;regulation of intrinsic apoptotic signaling pathway by p53 class mediator;14/3278;26/12552;0,00237677472193846;0,0299484593138481;0,0259142691817041;UBB/EIF5A/MIF/HNRNPK/RPS7/PTTG1IP/SIRT1/TAF9B/TRIAP1/TAF9/RPL26/CD44/TP53/MSX1;14
BP;GO:0002183;cytoplasmic translational initiation;17/3278;34/12552;0,00240725080522067;0,030193012398354;0,0261258798824312;EIF4G1/EIF4A1/EIF3B/EIF3I/RPL13A/EIF3A/EIF4H/EIF3G/EIF3C/EIF3J/EIF3F/EIF2S2/EIF3K/EIF2S3/EIF5/MTOR/EIF3L;17
BP;GO:0032212;positive regulation of telomere maintenance via telomerase;17/3278;34/12552;0,00240725080522067;0,030193012398354;0,0261258798824312;CTNNB1/CCT7/HNRNPA1/CCT4/AURKB/CCT2/CCT3/CCT5/XRCC5/DKC1/CCT6A/TCP1/CCT8/NEK2/NEK7/MAPK3/MAP2K7;17
BP;GO:0090068;positive regulation of cell cycle process;66/3278;185/12552;0,00241569489517811;0,0302294296974582;0,0261573916100285;CCNB1/AURKA/EIF4G1/ANXA1/UBE2C/NPM1/RCC2/ESPL1/DLGAP5/SPAG5/AURKB/DYNC1H1/GIPC1/KIF23/CDK4/RANBP1/MACROH2A1/CDC25B/APEX1/TFDP1/ECT2/CDC23/RB1/ROCK2/RACGAP1/TMOD3/RAD21/NSFL1C/RDX/POLDIP2/FAM83D/NUMA1/FEN1/RHOA/USP19/RAB11A/NDC80/CDC16/MEPCE/MECP2/DDX3X/KIF14/CUL3/DYRK3/MAP3K20/APP/AKT1/PAF1/CCN2/LSM10/UBXN2B/MAD2L1/CDK1/CDC25C/SIRT2/WIZ/CHMP3/CCND3/DBF4B/ANAPC11/MSX1/CENPV/LRP5/CDT1/HSPA2/SPHK1;66
BP;GO:0033500;carbohydrate homeostasis;62/3278;172/12552;0,00243357481207425;0,0303834878139064;0,0262906974157605;SLC16A1/RPS6/DYNLL1/SLC39A14/PTPN11/SMARCB1/KIF5B/RACK1/RAC1/PARK7/HMGCR/NME1/NUCKS1/ENY2/ADIPOR2/POLG/MAP4K4/GPI/SIRT1/NCOA5/MEN1/TRA2B/NME2/XBP1/NADK/PYGL/PIK3R2/CYBA/GCLC/CDK16/PHPT1/SMARCA4/OPA1/HK1/SRI/SELENOT/SRF/CRY1/BAD/OSBP/HMGN3/STX4/AKT1/PPP3CA/JAGN1/GCLM/FOXK1/WFS1/IGF1R/AACS/PIH1D1/ZBED6/MPC2/SLC29A1/PRKACA/C2CD2L/LRP5/ASPSCR1/PDK2/RAB11B/FKBP1B/PPARD;62
BP;GO:0009895;negative regulation of catabolic process;88/3278;258/12552;0,00244956027004944;0,0305132439118487;0,02640297479253;FLNA/ANXA2/EIF4G2/HSP90AB1/PHB/EIF4G1/SDCBP/YBX1/RPS7/SNRNP70/HNRNPC/RPL5/WDR6/GIPC1/BAG6/PARK7/HMGCR/ATP13A2/SMARCC1/NSUN2/MAGEA3/CHMP4B/USP7/DKC1/MCL1/TARDBP/TIMP1/MAGEA6/CST3/SLIRP/FUS/KDM4A/USP14/POLDIP2/NOP53/GIT1/PINK1/YBX3/USP19/SYNCRIP/PIN1/RNF5/CTSA/IGF2BP1/RYBP/QSOX1/MTOR/SNX3/PAIP1/TAF9/HNRNPD/ZCCHC17/TSC2/PDCL3/MAPKAPK2/RBM10/ATRAID/TSPO/RELA/DAP/LARP1/ELAVL1/FYN/AKT1/RRAGA/FOXK1/MAD2L1/TENT4A/FURIN/EHMT2/GSK3A/SIRT2/PABPC1/TENT5C/SGTA/FMC1/APOC1/PBK/TP53/SNCA/MAD2L2/PAM16/SUFU/RUBCN/TRAF2/MFSD2A/TIMP3/MYD88;88
BP;GO:0030833;regulation of actin filament polymerization;53/3278;143/12552;0,00246002060564205;0,0305737412856105;0,0264553229020611;ACTR2/PFN1/CTTN/SPTAN1/CAPZA1/ARF1/TMSB10/ARPC5/TMSB4X/FLII/SPTBN1/ARPC2/WASF1/BRK1/CORO1B/TMOD3/SNX9/RDX/RHOA/CAPZB/WASHC2C/ARPC3/ARF6/MTOR/HAX1/ARFIP2/GBA2/ACTR3/WASHC5/CYFIP1/CAPZA2/ADD1/TMSB15A/TRIM27/MYO1C/GRB2/TWF1/WASL/ARPC4/PRKCD/MLST8/TWF2/ARPC1B/GMFB/CDC42EP1/CDC42EP3/BAIAP2/SPTB/EVL/GSN/VASP/MYADM/TMOD1;53
BP;GO:0007035;vacuolar acidification;12/3278;21/12552;0,00250933777473535;0,0311157884067183;0,0269243538748518;CLIC4/GRN/PPT1/ATP6AP2/ATP6V0D1/ATP6V0E2/ATP6V0E1/ATP6V0A1/CCDC115/TMEM9/TMEM199/CLN3;12
BP;GO:0042306;regulation of protein import into nucleus;23/3278;51/12552;0,00258020069954021;0,0319219388133591;0,0276219122507169;FLNA/HSP90AB1/TRIM28/NUTF2/NOLC1/IPO5/SUMO1/MAVS/TARDBP/ECT2/ZPR1/JUP/RBM22/PIK3R2/RAN/BAG3/HYAL2/PRKCD/HDAC3/CDK1/SUFU/TGFB1/PKIG;23
BP;GO:0006643;membrane lipid metabolic process;60/3278;166/12552;0,00263407480066283;0,03251473328601;0,0281348546820024;PSAP/PPT1/PPP2R1A/NEU1/DEGS1/SPTLC2/TECR/HACD2/HACD3/SMPD4/PYURF/PIGY/CERS6/SERINC1/PPP2CA/GLB1/DPM2/PIGW/CERK/HEXB/GBA2/CERS2/SERINC3/SERINC5/GPAA1/PIGS/GBA/ELOVL5/PRKCD/CCN1/ARV1/GM2A/PIGK/CSNK1G2/ORMDL3/ELOVL4/CYP1B1/ORMDL1/MGST2/PEMT/B4GALT3/ELOVL2/PIGX/UGT8/GALC/PIGH/GLTP/ELOVL1/SPTSSA/PIGU/SCCPDH/NAGA/BAX/SERINC2/SMPDL3B/PLA2G15/FADS3/FUCA1/SMPD1/SPHK1;60
BP;GO:0098781;ncRNA transcription;24/3278;54/12552;0,00266950639393307;0,0328123226847814;0,0283923574705288;SMARCB1/NCL/MARS1/MACROH2A1/POLR2L/GTF3C5/GTF3C6/SPIN1/NOP53/LARP7/NOL11/GTF3C1/MEPCE/MTOR/SMARCA4/CC2D1A/PWP1/NPM3/GTF3C2/GTF3A/POLR1G/PIH1D1/TP53/ELL;24
BP;GO:1904358;positive regulation of telomere maintenance via telomere lengthening;18/3278;37/12552;0,0026702110102718;0,0328123226847814;0,0283923574705288;CTNNB1/CCT7/HNRNPA1/CCT4/AURKB/HNRNPA2B1/CCT2/CCT3/CCT5/XRCC5/DKC1/CCT6A/TCP1/CCT8/NEK2/NEK7/MAPK3/MAP2K7;18
BP;GO:0032868;response to insulin;73/3278;209/12552;0,00278059168505004;0,0340919286149056;0,0294995948136001;PARP1/RAB10/SLC39A14/SYAP1/PTPN11/EIF6/SORT1/RAB31/GSTP1/CDK4/SMARCC1/MARS1/SLC27A4/PKM/NUCKS1/YWHAG/PRKCI/PTPN1/GGH/SELENOS/SIRT1/NCOA5/RAB8A/XBP1/OSBPL8/INPPL1/HADHA/PIK3R2/GCLC/MTOR/GRB10/MAX/USO1/GOT2/CYFIP1/TSC2/SRSF6/EPRS1/ATP2B1/SHC1/OPA1/MYO1C/APRT/SRSF5/GAL/GRB2/EIF4EBP2/RELA/CRY1/GNAI2/IDE/AKT1/PIP4K2C/PRKCD/NDEL1/IGF1R/KBTBD2/RAB13/CAPN10/GSK3A/BCAR1/CITED1/CCND3/SCAP/BAIAP2/FOXO4/LPIN3/VAMP2/WDTC1/CAT/ESRRA/PDK2/SLC2A8;73
BP;GO:0007163;establishment or maintenance of cell polarity;66/3278;186/12552;0,00280600614995789;0,0341425025527892;0,0295433562180235;HSP90AA1/ACTR2/ACTB/MYH9/HSP90AB1/CTNNA1/CLIC4/WDR1/MSN/RAB10/ARF4/ARPC5/PLK1/SPAG5/LMNA/RACK1/RAC1/FLOT2/ILK/PARVA/PRKCI/CKAP5/DCTN1/CAP2/ROCK2/RHOBTB3/RAP1B/KIF2C/LLGL1/NSFL1C/ITGB1/NUMA1/SPINT2/RHOA/DYNLT1/MAP4/JAM3/PKD1/NDC80/ARF6/SLC9A3R1/PDCD6IP/ACTR3/CENPA/CAP1/SAPCD2/PARVB/RND3/CDC42BPB/LIN7C/SPDL1/STK25/NDEL1/PTK7/UBXN2B/MAP1B/MAD2L1/SCRIB/MARK2/CYTH3/FGF13/GSN/PDZD11/FAM89B/RHOC/SIPA1L3;66
BP;GO:0050685;positive regulation of mRNA processing;15/3278;29/12552;0,00281600552579823;0,0341425025527892;0,0295433562180235;HSPA8/CCNB1/SNRNP70/SNW1/NCL/RBM3/PRPF19/TRA2B/NCBP1/NCBP2/TRA2A/PAF1/HSF1/SF3B4/DAZAP1;15
BP;GO:0070198;protein localization to chromosome, telomeric region;15/3278;29/12552;0,00281600552579823;0,0341425025527892;0,0295433562180235;CCT7/CCT4/CCT2/CCT3/CCT5/MACROH2A1/XRCC5/DKC1/CCT6A/TCP1/TERF2IP/GNL3/TPP1/CCT8/TINF2;15
BP;GO:0090114;COPII-coated vesicle budding;15/3278;29/12552;0,00281600552579823;0,0341425025527892;0,0295433562180235;SEC24C/TMED2/TMED10/PEF1/SAR1A/SEC13/SEC23A/PREB/RAB1A/SEC31A/PDCD6/CUL3/SEC23B/SCAP/CSNK1D;15
BP;GO:0090151;establishment of protein localization to mitochondrial membrane;15/3278;29/12552;0,00281600552579823;0,0341425025527892;0,0295433562180235;HSP90AA1/CALM1/CALM3/TOMM22/NDUFA13/ROMO1/TIMM8B/TIMM13/SAMM50/NMT1/PDCD5/TIMM22/OXA1L/TIMM10/BAX;15
BP;GO:0010821;regulation of mitochondrion organization;49/3278;131/12552;0,0028269572087088;0,0341992872077942;0,0295924917284606;PRELID1/CTTN/AURKA/TFRC/SLC25A5/LMNA/PARK7/CLU/GHITM/GPX1/ATP13A2/PSMD10/VPS35/SLC35F6/PPIF/PINK1/FBXO7/ATP5IF1/RALA/NMT1/GCLC/TRIAP1/HAX1/BID/CAMKK2/ACAA2/TSC2/SREBF2/MARCHF5/OPA1/FXN/TMEM14A/TSPO/BAD/CHCHD10/AKT1/RALBP1/PISD/PDCD5/BAK1/GSK3A/VAT1/TP53/PAM16/HSPA1A/PARL/INF2/BAX/SLC25A4;49
BP;GO:1901992;positive regulation of mitotic cell cycle phase transition;31/3278;75/12552;0,00285696057746609;0,0344497585127043;0,0298092234390876;CCNB1/EIF4G1/ANXA1/UBE2C/RCC2/ESPL1/DLGAP5/CDK4/CDC25B/APEX1/TFDP1/CDC23/RB1/TMOD3/RDX/RAB11A/CDC16/MEPCE/MECP2/DDX3X/CUL3/APP/AKT1/LSM10/CDK1/CDC25C/CCND3/DBF4B/ANAPC11/CDT1/HSPA2;31
BP;GO:0033673;negative regulation of kinase activity;69/3278;196/12552;0,00286288507620184;0,0344497585127043;0,0298092234390876;DNAJA1/PPIA/UCHL1/NPM1/PLK1/RACK1/CDKN2A/PARK7/IPO5/GSTP1/HMGCR/PRDX3/CORO1C/ILK/MACROH2A1/YWHAG/WARS1/CHORDC1/PTPN1/RB1/PDCD4/SIRT1/MEN1/PPM1F/DUSP3/FBXO7/ADAR/AIDA/PRKAR2A/NF2/TSC2/PRKAR1A/TRIM27/GNAQ/CSK/HYAL2/SNX6/COX11/GBA/AKT1/PIP4K2C/PRKCD/HEXIM1/PAK2/NPRL2/CASP3/PRKRIP1/GADD45A/TSG101/TARBP2/PKN1/PIK3CB/ITGB1BP1/SNCA/RUBCN/AKT1S1/HSPB1/EPHB2/LRP5/PRKAR1B/ADARB1/DUSP7/MIDN/SH3BP5L/CDKN1A/ZGPAT/PKIG/CAV1/SMPD1;69
BP;GO:0036473;cell death in response to oxidative stress;30/3278;72/12552;0,00286660380585919;0,0344497585127043;0,0298092234390876;PARP1/CTNNB1/TXN/PPIA/RACK1/PARK7/UBQLN1/GPX1/NONO/SOD1/TRAP1/P4HB/MCL1/SIGMAR1/ARL6IP5/SIRT1/PINK1/ATF4/FBXO7/RIPK1/LANCL1/STK24/FYN/AKT1/TBC1D24/STK25/PDCD10/PRKCD/CYP1B1/HSPB1;30
BP;GO:0140053;mitochondrial gene expression;42/3278;109/12552;0,00290851221793403;0,0348765772770288;0,0301785478251802;C1QBP/ELAC2/COA3/MRPL51/RCC1L/HSD17B10/SHMT2/NGRN/TFAM/RPUSD4/FASTK/IARS2/MRPS24/MRPL23/GFM2/NDUFA7/MRPS15/TSFM/GATC/MRPS6/CHCHD10/MRPS7/MRPS17/TRUB2/TBRG4/MRPS21/MRPS12/MRPL16/FASTKD5/MRPS28/POLRMT/MTIF3/SARS2/MPV17L2/GATB/MRPS2/MRPL58/MRPS18A/MRPL52/MRPS18B/MRPL2/CHCHD1;42
BP;GO:0042744;hydrogen peroxide catabolic process;9/3278;14/12552;0,00297685962873703;0,035617864329801;0,0308199802282678;PRDX1/PRDX2/GPX1/PRDX4/PRDX3/PRDX5/GPX3/SNCA/CAT;9
BP;GO:0090316;positive regulation of intracellular protein transport;52/3278;141/12552;0,00303034497755473;0,0361784730799532;0,0313050724964481;FLNA/OAZ1/HSP90AB1/YWHAE/BCAP31/TRIM28/NUTF2/KIF5B/CD81/SAE1/UBE2L3/IPO5/UBL5/PRNP/MAVS/CIB1/SAR1A/TARDBP/ECT2/ZPR1/BAP1/JUP/PINK1/RBM22/PIK3R2/NMT1/TOMM7/SREBF2/ANP32B/MYO1C/RAN/STOM/BAG3/HYAL2/FYN/EMD/PDCD10/PRKCD/HDAC3/CDK5/UBE2J2/PDCD5/RAB29/CDK1/CAMK1/GSK3A/B3GAT3/ITGB1BP1/VAMP2/PRKACA/TGFB1/HRAS;52
BP;GO:0035384;thioester biosynthetic process;20/3278;43/12552;0,00309514997248241;0,0367911508711634;0,031835219875206;PPT1/ACLY/TECR/PDHA1/HACD2/DLD/ACAT1/PDHB/HSD17B12/GCDH/PPT2/ELOVL5/ELOVL4/ELOVL2/ELOVL1/SLC25A1/MPC2/SNCA/ACSL1/PDK2;20
BP;GO:0071616;acyl-CoA biosynthetic process;20/3278;43/12552;0,00309514997248241;0,0367911508711634;0,031835219875206;PPT1/ACLY/TECR/PDHA1/HACD2/DLD/ACAT1/PDHB/HSD17B12/GCDH/PPT2/ELOVL5/ELOVL4/ELOVL2/ELOVL1/SLC25A1/MPC2/SNCA/ACSL1/PDK2;20
BP;GO:0031333;negative regulation of protein-containing complex assembly;46/3278;122/12552;0,0031229199055085;0,0370405456618574;0,0320510200828504;MAPRE1/STMN1/PFN1/HSPA5/SPTAN1/CAPZA1/TMSB10/HMGB1/PARK7/TMSB4X/CLU/RPL13A/FLII/SPTBN1/FKBP4/TMOD3/RDX/NOP53/JAM3/CAPZB/AIDA/VDAC2/WASHC2C/DDX3X/CAPZA2/ADD1/TMSB15A/KIF14/TFIP11/TWF1/ARHGEF7/GBA/PRKCD/SMAD6/HSF1/TWF2/ULK1/SPTB/SNCA/EIF4EBP1/GSN/LCMT1/PMEPA1/MYADM/TMOD1/THRA;46
BP;GO:0051347;positive regulation of transferase activity;138/3278;431/12552;0,00312997803011629;0,037043731306539;0,032053776607082;HSP90AA1/CTNNB1/HSP90AB1/IRAK1/CCNB1/TXN/PHB/RPS3/CALM1/CALM3/XRCC6/IQGAP1/PPIA/TPX2/CALM2/UBE2C/NPM1/CDC20/HMGB1/UBE2S/CCT4/PLK1/SYAP1/AURKB/CKS1B/HNRNPA2B1/CD81/PTGES3/PARK7/CKS2/UBE2L3/CLU/CCT2/PSMD10/RPLP1/DAZAP2/ILK/DAG1/XRCC5/PRNP/DKC1/PTPN1/CDC25B/CIB1/JTB/EEF1A2/GCN1/TCP1/ECT2/INCENP/PABPN1/CCL5/SKP1/SERINC1/CHTF8/DVL3/SYK/DBI/SIRT1/CAB39/CENPE/MAP2K2/SNX9/PCNA/PPP2CA/NEK2/PINK1/OSBPL8/RHOA/UBE2N/PSRC1/PIN1/ABI1/PKD1/MAGED1/BMPR2/DGKZ/BMI1/TELO2/MTOR/STUB1/DDX3X/HNRNPD/PILRB/FGFR3/KIF14/ERP29/BMPR1A/PRRC1/FERMT2/CSK/BAD/RALB/FGFR1/SERINC5/EMP2/AKT1/NEK7/NBN/CCNY/PDCD10/PRKCD/CCN1/MLST8/COPS8/CDK5/MAPK3/IGF1R/PAK2/KLF4/MAGEA2B/CAMK1/GSK3A/DGKQ/PIH1D1/MAGEC2/CCND3/DBF4B/MAP2K3/CCNK/UNC119/ITGB1BP1/IL6R/FLT1/SNCA/MARK2/MAP2K7/ACSL1/FGF13/EPHB2/VAC14/SERINC2/TGFB1/TRAF2/LTK/CDKN1A/DDR1/HRAS;138
BP;GO:0051294;establishment of spindle orientation;16/3278;32/12552;0,00321000024057117;0,0379085742696023;0,0328021213920294;PLK1/SPAG5/DCTN1/LLGL1/NSFL1C/ITGB1/NUMA1/DYNLT1/MAP4/NDC80/CENPA/SAPCD2/SPDL1/NDEL1/UBXN2B/MAD2L1;16
BP;GO:0048026;positive regulation of mRNA splicing, via spliceosome;11/3278;19/12552;0,00330882845108409;0,0389912916395568;0,0337389919361422;HSPA8/SNRNP70/SNW1/NCL/RBM3/PRPF19/TRA2B/NCBP1/TRA2A/SF3B4/DAZAP1;11
BP;GO:0034614;cellular response to reactive oxygen species;44/3278;116/12552;0,00332803282302737;0,0390489184568545;0,0337888561658806;PRDX1/TXN/PRDX2/RPS3/ANXA1/PTPN11/RACK1/PARK7/PRDX3/ROMO1/SOD1/TRAP1/APEX1/AIFM1/SIGMAR1/ECT2/HDAC2/SIRT1/PPIF/PCNA/PXN/TPM1/PINK1/PPP5C/RIPK1/CAMKK2/PRDX5/FXN/DHFR/AGAP3/PTPRK/RELA/AKT1/STK25/PDCD10/PRKCD/HSF1/MAPK3/CDK1/KLF4/CYP1B1/ETS1/PDK2/SPHK1;44
BP;GO:0071322;cellular response to carbohydrate stimulus;44/3278;116/12552;0,00332803282302737;0,0390489184568545;0,0337888561658806;DYNLL1/SLC39A14/SMARCB1/KIF5B/RACK1/RAC1/HMGCR/NME1/ENY2/POLG/MAP4K4/MEN1/TRA2B/NME2/XBP1/NADK/CYBA/GCLC/CDK16/PHPT1/SMARCA4/OPA1/SRI/SELENOT/SRF/BAD/OSBP/HMGN3/STX4/PPP3CA/JAGN1/GCLM/IGF1R/AACS/PIH1D1/ZBED6/MPC2/SLC29A1/PRKACA/C2CD2L/LRP5/RAB11B/FKBP1B/PPARD;44
BP;GO:0006879;cellular iron ion homeostasis;22/3278;49/12552;0,0033929043845373;0,0396395852720247;0,034299957544573;FTL/TFRC/SLC39A14/ATP6AP1/ATP13A2/GLRX3/SOD1/NCOA4/ATP6V1G1/ATP6V0D1/ATP6V1A/FTH1/ACO1/FXN/SRI/NUBP1/NDFIP1/CCDC115/CYB561A3/BOLA2/ISCU/TMEM199;22
BP;GO:0065002;intracellular protein transmembrane transport;22/3278;49/12552;0,0033929043845373;0,0396395852720247;0,034299957544573;HSPA5/SEC61A1/HSPD1/TOMM20/ROMO1/AIFM1/TIMM50/TOMM40/TIMM17B/TRAM1/SEC62/SEC63/SEC61B/TOMM7/TIMM17A/GRPEL1/SEC61G/SRP54/TIMM23/TRAM2/PAM16/PEX10;22
